Type,35490_at,31841_at,32467_at,36549_at,32513_at,32053_at,31666_f_at,31415_at,34437_at,31581_at,31736_at,39768_at,33296_at,1054_at,39958_at,36516_at,37427_at,31972_at,859_at,39558_s_at,856_at,35780_at,35378_at,35293_at,36421_at,31634_at,32679_at,36887_f_at,34014_f_at,1107_s_at,41162_at,38475_at,40025_at,41722_at,32729_at,31507_at,37477_at,1338_s_at,38600_r_at,35091_at,40335_at,37302_at,32020_at,34210_at,37314_at,39222_at,36897_at,34587_at,39899_at,39305_at,35589_at,36847_r_at,38461_at,32559_s_at,1298_at,40114_at,41687_r_at,31871_r_at,1857_at,41103_at,41771_g_at,35040_at,35628_at,37813_at,34600_s_at,40811_at,40659_at,40978_s_at,41450_at,36936_at,39452_s_at,32234_at,41497_at,32131_at,361_at,40305_r_at,40463_at,40645_at,34799_at,41334_r_at,35888_at,38159_at,41661_at
1,0.3575860124083474,0.11482400108725198,0.18434984407861338,0.4270667438830173,0.18284794956824374,0.25042985738849,0.30156922298152367,0.18008166969147005,0.26815374787052815,0.05591679221843364,0.3234862923325025,0.3243255685480158,0.18394688717500202,0.3096653112292775,0.3166151766750338,0.25951205344176587,0.320613923513949,0.16794995187680462,0.17471960572073422,0.26278075762655045,0.1551043643263757,0.29862278987318763,0.026562124368939826,0.21235186434145872,0.20420808054730863,0.3099471795492117,0.16088980858768753,0.11013225939316278,0.24131870472944186,0.03914962267672862,0.29818976494476374,0.21665440475217304,0.23238341968911919,0.24429023190442728,0.22441784952221913,0.47864958633573523,0.14806494837234968,0.8145669673164581,0.3076066038691381,0.2523168687764961,0.2578714332568055,0.1219467353049325,0.1591153207694561,0.1222331529758977,0.4020578459797751,0.2454306775724528,0.23263453163061934,0.22971474649732887,0.16925179477046695,0.23546222664015903,0.24234723345269724,0.1703331370404643,0.053309399069068446,0.27147494767417024,0.31021668585784573,0.03373214515825263,0.2612208258527828,0.269897519394694,0.40149780280992764,0.23069417340395873,0.6509901378606744,0.34306661610415873,0.17626856399376414,0.696035172870245,0.2619370959856592,0.24866646537842194,0.3579214026199127,0.21891502640422467,0.19402360571139662,0.34997386898134464,0.16228855721393037,0.2943790782510404,0.2846334699782975,0.17526320873176857,0.49657994622805635,0.26970618034447824,0.42281664054708634,0.28025735915715927,0.1703310696095076,0.261066398390342,0.2225950782997763,0.20864635978691434,0.24408132949586855
1,0.45678228990411723,0.12112666485458004,0.5017042570164625,0.23215578398725933,0.15247726302656203,0.383028218873268,0.4761663713827723,0.23747731397459163,0.45091567291311757,0.12589538233817038,0.4176073889459023,0.4461835926710247,0.41432774111473325,0.5484829527682202,0.48513226491600697,0.2060993319779262,0.6385991689985585,0.4773820981713186,0.10460376315607656,0.4251592356687898,0.4093358633776091,0.23630744057088315,0.040533095600609026,0.3730609885345409,0.3267716535433071,0.37183984516753354,0.367419670058056,0.218159351974738,0.45717937792927144,0.0081437828324578,0.3991809202601782,0.2630861876345404,0.5234887737478411,0.35172171468728036,0.4280545505148901,0.6038163864424874,0.28430677071017574,0.7480360779749782,0.2811708700496303,0.3292911367445529,0.41161036405378815,0.17187582077007932,0.42486085343228197,0.07143559834164852,0.5221695778233506,0.4348177320004039,0.30161659407987007,0.5900614857373249,0.3578673516432852,0.40059642147117286,0.3137345500750837,0.255068562294944,0.1035713540253397,0.44953227115458544,0.4788024704281378,0.05201074512058523,0.4173249551166966,0.43769753854994736,0.7438880980380022,0.5612861258247374,0.48165432809270925,0.46460624446972565,0.11632459296941851,0.6103249393299505,0.2557173121842577,0.4034319645732689,0.29475684143861874,0.3771483437349976,0.09032584250074094,0.23197527778408958,0.49223880597014924,0.38395930740379175,0.3966120086809742,0.35699797160243407,0.3442985924402973,0.42695035460992914,0.36985325544949416,0.3157369406090737,0.40407470288624786,0.49798792756539234,0.5865188211263496,0.33581477940172105,0.23516850803082354
1,0.28151438240270726,0.06846289752650177,0.32518674305605916,0.4178369769798756,0.053747906885116714,0.29149388085364625,0.2158103433729857,0.1718693284936479,0.21720613287904603,0.1696402611476753,0.2786981381029174,0.21683086271982316,0.16808459887095492,0.08867688457929308,0.3661903842440626,0.12146383967470227,0.39252098702620203,0.13838092182654263,0.6362589530411552,0.34637948374120014,0.2591271347248577,0.1742648061451752,0.027285840211555418,0.29993255612294056,0.21498644636633538,0.38772630135881614,0.2270506409151003,0.1181639284243284,0.20270558159352367,0.09684275085997707,0.032212547750972216,0.053707185481893224,0.21105354058721934,0.21872803935347856,0.18758697467297522,0.45616493194555646,0.30803184361945296,0.16361167684996605,0.17482021675276005,0.2943409247757074,0.20080354214496557,0.11204496506802543,0.1696123425446734,0.1837256693134706,0.39657732833604414,0.14147228112693125,0.2469181368568687,0.2950307428686624,0.3199301850754132,0.26671222664015903,0.211851680720804,0.3635904769916715,0.07581039053205035,0.20123019093588485,0.15660002093583172,0.033940307088409345,0.22073608617594256,0.1556364332918303,0.3470941387633843,0.4698448099618995,0.05846652889319067,0.39451396789280746,0.027053321299215827,0.21532352106905356,0.29768048237275246,0.37756642512077293,0.19906003133228892,0.15794527124339894,0.27896232500566603,0.11558999295598628,0.3120398009950249,0.4879001181729436,0.21985772847841814,0.14420940790109146,0.36952396014550054,0.2937183383991895,0.34791280809232084,0.1945123173225874,0.5133276740237691,0.1583948133243908,0.1987160782025095,0.0857806310613304,0.0709312041593167
1,0.20838056965595037,0.01024972818700734,0.30359946334034377,0.22696756913276392,0.06653084676757395,0.2105120865783352,0.17317725470345058,0.0261043557168784,0.11541737649063036,0.02074908148970475,0.30425648731857496,0.08498296657766319,0.10426437147173413,0.12402252111354396,0.14922446418227459,0.04865930874237581,0.22304163486814213,0.04341781627633407,0.692920476267244,0.1840990613476366,0.05055028462998101,0.12108540520885415,0.02874829713919385,0.0666730898930533,0.1223699496579321,0.25410265715092134,0.15736448813013737,0.05467347032172442,0.046229228802726924,0.0691040238926962,0.2691847059228412,0.1483146679746042,0.15532530224525043,0.14359337666900915,0.09332962241395305,0.32866293034427546,0.10196815638054703,0.07183299389002037,0.10635065329687025,0.11533422064477963,0.07425959330928175,0.14326485265535535,0.06083390293916607,0.11291785538612888,0.2691464535747118,0.0759032616378875,0.07152875175315569,0.13244632597520406,0.07056138444312718,0.13477466451292244,0.02729929536791031,0.3999326995877849,0.02420561898599428,0.2803523984451754,0.10139956034753482,0.01986132450462417,0.09808527827648118,0.059508667752131025,0.41115306059293194,0.2706997490939504,0.0895006147487378,0.27299538617115404,0.04343617033746322,0.6893482303255697,0.1830987560432397,0.3713430958132045,0.21957034765507819,0.0650667306769083,0.2741505256367789,0.34782203640164505,0.10975124378109453,0.35450187535323435,0.18400831926693995,0.03634985028494157,0.5707338288786968,0.07139513677811553,0.2687469725032055,0.0,0.27773089983022076,0.13208920187793427,0.12800311253769092,0.02483745389974048,0.08869464302293195
1,0.43344613649182173,0.11266648545800488,0.44680542461382267,0.39322426523816423,0.05926388022457891,0.5074340042480024,0.39255884586180706,0.29546279491833033,0.29759369676320274,0.11394814051225122,0.5447148511948394,0.3049442961053309,0.24250616204182238,0.32553956834532377,0.42479243097123,0.22927679349404587,0.4398371915543119,0.3305528820447011,0.10271527601851639,0.4485417365068723,0.4011385199240986,0.4592291259488206,0.020118799583299946,0.3630407553714231,0.29062863043758874,0.21132212410789888,0.3056274070241996,0.16804722895977298,0.40775458031529616,0.047478733900429324,0.22676119351619223,0.18638110030246052,0.3435233160621762,0.43420590302178497,0.31134613600519534,0.5200160128102482,0.3198549696539765,0.3699932111337407,0.3058847361490935,0.3492556442867002,0.2879632666448016,0.34590534222829233,0.3450834879406308,0.1291406085306725,0.5276854536454282,0.38412602241744925,0.2721635786521001,0.47676645499445613,0.29121385760389906,0.26049950298210733,0.38454429941088136,0.48107175906452415,0.07668705253710158,0.3484686685746017,0.3115251753375903,0.039858053388578854,0.30350089766606825,0.30207834498611247,0.41808504053970413,0.2843601895734597,0.11072801946268343,0.4568954620149159,0.26321897014522994,0.6110813451416686,0.29700146667390953,0.13305152979066023,0.3859204693176894,0.2921747479596736,0.2978608413675273,0.3606307800677134,0.26049751243781094,0.3500488105636336,0.3805763202314926,0.3378730802665894,0.4060572513047604,0.36808510638297876,0.39749252030203724,0.3065324861753664,0.5211375212224109,0.3647440196735971,0.41552378173329446,0.23719437235350363,0.43069352892024887
1,0.4273829667230682,0.1112394672465344,0.34600043512945106,0.5450267844216014,0.0712479889680533,0.38555679174673824,0.4193031300092803,0.24564428312159708,0.30334327086882457,0.32624957048079717,0.6227092801641987,0.407421047785655,0.3624870795897273,0.5232248983421958,0.37941687584475764,0.3405750798722044,0.33333333333333337,0.3863757886857021,0.1530365491352111,0.377723768018773,0.3378368121442125,0.3314622062633517,0.020098765926756957,0.3965699971095481,0.28836969149348135,0.2232571267287609,0.4124849111915847,0.2001739050844355,0.3846399659139327,0.10671982080477854,0.4207247823243968,0.5982724324913484,0.29196891191709845,0.31509135628952917,0.3715558029501809,0.570322925006672,0.2752423740837077,0.41683638832315006,0.37384786792261726,0.3533964310361826,0.311331584125943,0.4954036875558124,0.4048432770237282,0.11345653854261824,0.4674351177427339,0.47571442997071595,0.35579833173396325,0.4847293619594798,0.2563722584469472,0.38115059642147114,0.3565900427399792,0.3036089846050306,0.09184078148155879,0.20234077997522532,0.34303360200983984,0.05262531843819077,0.40592459605026926,0.30207834498611247,0.3031503373150956,0.3583310101291702,0.0017736155073639053,0.4990519529768676,0.03910306752780936,0.3014277159696177,0.24762344505404965,0.12349033816425123,0.10142995233492219,0.4421507441190591,0.26449205878763576,0.2837601399713695,0.3681592039800995,0.47957663258490474,0.39829997588618277,0.3438616826040761,0.48260319468606677,0.5225937183383992,0.7345063399344635,0.7367917710871765,0.3693548387096774,0.30918846411804163,0.3714619200466881,0.24477530392022948,0.2443598551666512
1,0.42223632261703326,0.12506795324816528,0.5373848719994199,0.46011292891269734,0.15579341366516727,0.34540305451603115,0.3633679237323884,0.3990018148820326,0.40396081771720616,0.5669124838104301,0.16229291892684353,0.34582450971365436,0.28281784209270894,0.38629965592743204,0.46099633133809614,0.265349985477781,0.4696854065971339,0.44209175489252495,0.30710946316298565,0.3597888032182367,0.404022770398482,0.2580564519794555,0.0384145364211876,0.4338568262838424,0.2982444817348651,0.5282448288375468,0.25331953785135364,0.1228776715024484,0.41393268001704303,0.01994613476973947,0.18708056578449248,0.09087441074688682,0.37668393782383425,0.2819747013352073,0.319974023564338,0.4006538564184681,0.43808622999921176,0.3314906410629425,0.3739491542590905,0.3553189391698709,0.22917349950803542,0.1971424068918422,0.2982130651303584,0.17224369334551334,0.30026165051976517,0.2580026254670302,0.5458034989296523,0.3463360548331821,0.16399920964236314,0.2827410536779324,0.3981748873743791,0.2763523176579456,0.052119643490784615,0.25351330571099057,0.4432115565790851,0.047302320509897605,0.3860861759425494,0.33579159084378896,0.45726310577458684,0.44698448099618987,0.28744604598843754,0.4828719504487423,0.0794368970731307,0.3782659396766365,0.36101906676082357,0.2375704508856683,0.3481550614979501,0.3639942390782525,0.27374954235603827,0.21118407598445774,0.4292537313432836,0.3500488105636336,0.29418857005063903,0.3552593451173573,0.4256681954768306,0.362613981762918,0.3790425986607778,0.29001669204963615,0.47707979626485564,0.41403979432148447,0.4401322828518626,0.278172380822292,0.33209544146318826
1,0.38353073886068806,0.11856142973634141,0.32315613895133805,0.3751990734037933,0.10462291098926355,0.32527561444320824,0.3130431114485784,0.30911978221415604,0.3804833901192504,0.13000555070969788,0.3698871133264916,0.36787588619832423,0.23558877315735074,0.34817797935564593,0.24705541610349488,0.3149578855649143,0.47176291020096667,0.3866966099882366,0.20597176481426038,0.35999832383506536,0.38337760910815943,0.13617562838052816,0.024986978123247062,0.31992484825127665,0.2076610300761585,0.4361920890286682,0.22098637696154505,0.17946547068784038,0.3030464422667235,0.07736727020612784,0.24918264101593415,0.13648873266301534,0.36161485319516407,0.31790231904427263,0.29849707765098804,0.4455898051774753,0.3803105541105068,0.35539714867617106,0.2946419528005672,0.3798185941043084,0.3413004263693014,0.1725587014760729,0.28175959378966897,1.0,0.5278268863588148,0.3038978087448248,0.3505942275042445,0.40993851426267514,0.1583843772640453,0.27836108349900596,0.24644796118747836,0.15001682510305375,0.08055897639274458,0.2506941181495878,0.3441327331728253,0.042896226321580445,0.3922351885098743,0.30820802605114456,0.329238101132636,0.41817674937273486,0.08399560520051272,0.4713057767665276,0.03706351904164664,0.6235620410350153,0.34352762235862894,0.3452093397745572,0.30163994533515553,0.3053288526164186,0.15680189682525844,0.22918039491922104,0.34328358208955223,0.3126445049581257,0.3321979744393537,0.2526803824978267,0.23485687173809902,0.34797365754812565,0.42224675879754936,0.3736727796864871,0.19367572156196944,0.28482003129890454,0.3297344616282463,0.20243136183581475,0.21070466994708015
1,0.25148054145516074,0.026739603153030717,0.2518674305605918,0.244462139858115,0.04688577338542863,0.21128754930717106,0.2382519193453134,0.06978221415607984,0.11073253833049405,0.024925329738588006,0.29673068465034447,0.0987017770002762,0.10558956825952136,0.12847982483578355,0.21606487738945743,0.06639558524542548,0.29933011108284574,0.08095390867286922,0.18691416595656482,0.1944351324170298,0.13973434535104365,0.2875778373710286,0.029559660229185037,0.16388862125445613,0.15476958822770104,0.2173299463731301,0.22296947749612006,0.06443641023294129,0.06987643800596509,0.10550118663502306,0.7312867811542828,0.16248399138941114,0.20103626943005182,0.23120168657765283,0.09759717970127099,0.370563117160395,0.20138724678805076,0.1644845310833091,0.17866909753874202,0.21256038647342992,0.14603148573302724,0.12785627987603088,0.14451713699834,0.14899866488651536,0.37225090163354785,0.11703524184590527,0.05757732339263306,0.13436145549843764,0.07732332213660013,0.14947813121272363,0.09460552154325977,0.28009590308740634,0.021060761026112002,0.3380462175900218,0.1296974772322831,0.01293577708831022,0.1765709156193896,0.06972512211473998,0.24200037135606858,0.2938388625592417,0.20664975017657675,0.27784098091265325,0.041084008298852455,0.796274701377289,0.17222554185452765,0.4378522544283414,0.29479017366087795,0.07037926068170906,0.172823793999198,0.20100434002135925,0.20049751243781094,0.4004007604172019,0.2112370388232457,0.08461315560707043,0.38348094259054244,0.1364741641337386,0.17417010970223676,0.04835080330080876,0.27691001697792866,0.06595126313436171,0.15358428168466104,0.05115421390520419,0.04391421409339895
1,0.3397490129723632,0.09265425387333515,0.33446950467764164,0.5920081077168091,0.08493942279278983,0.3042378881359361,0.24466379819454986,0.2204174228675136,0.29205706984667806,0.21060978510823883,0.34752968772907195,0.28478040696068496,0.11862924385783576,0.30645918048170157,0.37825835103301797,0.20226546616322974,0.45348935809378443,0.23537589562613626,0.3850210727528155,0.31503519946362724,0.16614800759013282,0.19476387436934686,0.02096522157224137,0.28336063204547646,0.29017684264876725,0.2818434740534656,0.16698281312870036,0.1894650130428813,0.22773753728163618,0.0382683128449908,0.39749457961936874,0.0589116869669473,0.27599309153713303,0.24850667603654253,0.28462751646720474,0.3953829730451028,0.5169070702293687,0.2744641644845311,0.35774334042337685,0.14492753623188404,0.21146277468022304,0.16509954299521984,0.3244800312469485,0.309971189656384,0.45930273672300403,0.2650711905483187,0.17347014099062524,0.31519000100796285,0.3272409932160969,0.18948807157057654,0.12198221092757305,0.3386472617144779,0.05226575382495982,0.22489428046644744,0.3124672877630064,0.02072698075989017,0.22208258527827648,0.2803371324585768,0.26681933527263724,0.3517331103057336,0.08117299291076988,0.4169510807736064,0.01890684889758888,0.5660121655268052,0.27464826986799934,0.018317230273752014,0.9870337655411486,0.2525204032645223,0.1587893791732771,0.12165693380899362,0.3492537313432836,0.362482659405025,0.2909332047263082,0.22312373225152132,0.18875533765617586,0.2762917933130699,0.40454480695255735,0.26148941128701125,0.2398981324278438,0.22803487592219987,0.2929676101546543,0.16452670400218547,0.18048463466716186
3,0.36597574732092497,0.08626664854580049,0.13612299659148597,0.23208339365860725,0.12699871950618905,0.3001921715383838,0.338057875643297,0.23303085299455534,0.2963160136286201,0.06026484814844183,0.5272687289253775,0.29490838780959394,0.25713604198139467,0.3674538629965593,0.41977215678702456,0.1405169909962242,0.4026117188162469,0.26328734894663675,0.049146726238456055,0.3456252095206168,0.25480075901328275,0.2424435252943048,0.041845300104175025,0.3724828981597456,0.2178262553246418,0.3237369460908834,0.24877852503305167,0.13326621207267403,0.27694929697486154,0.040140262926321967,0.6925697766459027,0.130494018910597,0.35561312607944734,0.37666900913562895,0.2498376472771129,0.5171470509741126,0.3096082604240561,0.29851614780331687,0.325939430770789,0.3092280390417036,0.21695637914070187,0.37637232757262173,0.2261497900595645,0.057100695664394636,0.4283289724913372,0.27234171463192974,0.19162914298368644,0.387662534018748,0.13989330171902786,0.23341202783300197,0.28289245697123716,0.32173803314545296,0.0787117243106723,0.27401648797573797,0.3130953627132838,0.03416829396429527,0.24245960502693,0.28503016952399196,0.25846382372965276,0.2691199702629867,0.0781646480236482,0.4107571735558083,0.02721742290155076,0.7243531154464371,0.24403824216415881,0.20073470209339775,0.24812506249791674,0.25655304848775806,0.12001603933122962,0.32488809107228067,0.214726368159204,0.33879669115758104,0.3686399807089462,0.22418622621462378,0.3492408666772102,0.3036474164133739,0.39029776321413306,0.3895031357160902,0.2821731748726656,0.48513302034428796,0.33391693415037454,0.17852752356235485,0.16535140655463748
1,0.41053299492385786,0.16876189181842893,0.16737979548915802,0.1337773273490662,0.30462619430672755,0.4699099828057045,0.48401248629039056,0.346551724137931,0.4302597955706985,0.14365765337139533,0.4603430582026095,0.47288463309087553,0.3645543452333625,0.4787300594307163,0.826028190770419,0.32587859424920124,0.5529551428813703,0.365950165757673,0.0819188871744087,0.4004358028830037,0.4775711574952562,0.25539748193263945,0.05804251141918424,0.44455149821755474,0.35471795533755,0.6215071972904318,0.29654538138759556,0.04924259759278752,0.41712824882829147,0.12599397349404015,0.3525484392745293,0.2801983705278073,0.5374784110535407,0.3024420238931834,0.3240560348826422,0.6354416866826794,0.5364546386064476,0.5445640578023471,0.4113238124177048,0.5959775214433599,0.31116759593309284,0.3107107212270841,0.3035836344107021,0.1186142927411988,0.48228555264832756,0.48227809754619816,0.3095888388573116,0.42868662433222454,0.2971744714483303,0.42712475149105367,0.386277001270648,0.29700513165643133,1.0,0.4137798470804323,0.34973306814613214,0.04347610598415987,0.38276481149012564,0.42984388468537493,0.3752553072971468,0.4068395130564074,0.11989431553613938,0.6808873720136518,0.05480993517986708,0.8994295439503295,0.4522516160573633,0.13139090177133658,0.3487217092763575,0.3585213634181469,0.3981938318310988,0.5530686904951261,0.456318407960199,0.5282330575964651,0.4368820834338076,0.36598087510866417,0.3565949707417365,0.4171225937183385,0.31550078358740563,0.35353395562408485,0.39235993208828523,0.43617259110216855,0.3389748078980644,0.22715476027865042,0.36375452604215025
4,0.5315143824027073,0.33317477575428106,0.3967655377474799,0.35558129433907637,0.6298059559378796,0.4171133812076464,0.5256896988104277,0.4240471869328494,0.4596465076660988,0.11611556048951974,0.5669256707227679,0.3304483933339471,0.3717897749860858,0.2781513919299343,0.5921992662676193,0.4268370607028753,0.5207326380055965,0.45171639396855956,0.038737016650929275,0.27681863895407305,0.599089184060721,0.6558338257351939,0.02504207067874029,0.42566721264090956,0.4146121079127405,0.3345026410225394,0.32476863827096625,0.20937256876115506,0.5815935236472093,0.023863363643636174,0.3944660494889355,0.7431810131066242,0.531951640759931,0.4448348559381588,0.5346507097133315,0.6305711235655191,0.4059273271853078,0.5189603336242848,0.3981565886761876,0.46352164054027406,0.46826828468350273,0.32042863896622364,0.3808221853334635,0.02501581055442345,0.6686938688918748,0.39503180854286585,0.45884697719052187,0.5267614151799214,0.5276625172890733,0.5082629224652088,0.41688806745985907,0.294060738622024,0.24467219102882548,0.8810388279014139,0.23050350675180575,0.045111664006819784,0.4949730700179533,0.5036873862656834,0.4834437086092716,0.487315305269027,0.1955005624296963,0.5961951712804955,0.3729443343921794,0.7827539474928299,0.24352219023303817,0.39694041867954916,0.35742141928602383,0.5102256361017763,0.445021705399327,0.26658183553364084,0.4948258706467662,0.5728304988953398,0.5057873161321438,0.4506906210760166,0.6177842796141073,0.5269503546099291,0.6421142612907821,0.8962050883007469,0.750509337860781,0.30739995528727926,0.7567357260966833,0.48545280699358007,0.35929811530962774
1,0.28183164128595595,0.06302663767328077,0.17086083109725145,0.3103373389315188,0.07692812818071379,0.17442095681197534,0.23462414578587698,0.17785843920145192,0.2276405451448041,0.04098273993603468,0.21891951326784925,0.24689255133044835,0.15937823010256819,0.2867923052862058,0.2399111797644333,0.14327621260528609,0.3321461884168575,0.19858838626884828,0.1427880518643053,0.21928427757291316,0.1605313092979127,0.07996227444207081,0.0405355998076769,0.21423065805954333,0.10352394475280753,0.2338816983186162,0.209490141978502,0.13557731911582993,0.17096293140178956,0.094785472387403,0.5815810303885466,0.19902449658028826,0.1592832469775475,0.17015108924806746,0.1735782540124316,0.4212703496130238,0.18838180815007488,0.22383861895063525,0.23174313785070397,0.152814749088041,0.18301082322072812,0.22952671114146136,0.18411287960160141,0.13592157965005974,0.3057421681634962,0.1629304251236999,0.08448364951649812,0.2608608003225481,0.11977211354804716,0.16839587475149104,0.15478803280582187,0.264764027929671,0.03359494040785656,0.33642304899406267,0.22443211556579087,0.028785821198814468,0.16485637342908438,0.12398237716693804,0.20650492046790866,0.38927608958275256,0.013241949407486854,0.33191126279863475,0.02824305791614408,0.7506854927668695,0.238619696887392,0.19836956521739132,0.2841071964267858,0.15948151704272684,0.17420980142610576,0.10668272398827512,0.1365671641791045,0.26856085906592,0.24728719556305762,0.15232299816478315,0.27382176182192,0.18667679837892603,0.4154794130217979,0.37615341279628056,0.1379881154499151,0.41035099485803717,0.25975099698472914,0.11217729818330828,0.12853959706619628
1,0.38536379018612515,0.12629111171514,0.16868518384219305,0.34638772260026063,0.19351873132613193,0.30641246080712053,0.3844596304732979,0.3866606170598911,0.34380323679727426,0.08922105040573045,0.2777818501685969,0.435871466715772,0.35083883279001354,0.45953237410071945,0.39235373624251785,0.18582631426081903,0.30793691172729587,0.36049620361458673,0.17435112042560055,0.409864230640295,0.29927893738140415,0.08629153220308168,0.033401113871303796,0.4071683206474612,0.28272234413321284,0.2828514979234708,0.24725527389779847,0.18999130474577822,0.36898167873881554,0.07323004719874136,0.46660013077743734,0.1704133627619281,0.4466321243523316,0.36252635277582573,0.35995917988681697,0.48265278889778496,0.30448490580909593,0.362089031131801,0.4239339613086195,0.3064428670018732,0.3197769760577238,0.23927089352313913,0.3145688897568597,0.07065561099009207,0.5590481578389082,0.29960617994547106,0.4293201446814793,0.44899707690756974,0.22321016926826054,0.31017022862823057,0.391994917407878,0.4950155632203246,0.08066334091715543,0.4567297424287728,0.36391709410656337,0.05419644538723075,0.27347396768402155,0.32425055071353326,0.4314538590084794,0.570950655143574,0.024814921390640118,0.4820503096953609,0.06079964366509207,0.8533990986164077,0.15553533597696778,0.24599939613526572,0.32308923035898807,0.342822851656265,0.09966177931972314,0.4200049989774818,0.38089552238805974,0.163926424497765,0.3179406800096455,0.31425673717762964,0.2839040012652222,0.4365754812563324,0.18496224533409314,0.29243204534075085,0.32007640067911713,0.3825732170802593,0.38167493434490807,0.20820243136183578,0.23386872156717115
1,0.3733079526226734,0.058677629790704,0.24983682645587066,0.2399015491530332,0.1341891847522737,0.1550520886011935,0.31435079726651477,0.22985480943738654,0.18409284497444636,0.1251817196627283,0.3871866295264623,0.25743485866863086,0.4069332909278842,0.27862058179543325,0.4408186908669627,0.3229160615742085,0.40931060798778934,0.18778740241685382,0.09421708389949564,0.20005028494803886,0.16857685009487666,1.0,0.04088869300424714,0.3359668561518451,0.33329030592487413,0.2899883069231079,0.28027820888658966,0.11198572147727794,0.3036855560289732,0.024652675928641902,0.3367174863199917,0.1757268590424807,0.30449050086355783,0.19922698524244553,0.18127841172650525,0.47084334133973843,0.3323086624103413,0.3499175637668509,0.15000506431682367,0.4366558217489895,0.16808789767136767,0.08761884750748541,0.21472512449956058,0.03981448949476496,0.27310656954953677,0.2283146521256185,0.2696537978888315,0.3259752041124886,0.3435421194757294,0.28584741550695825,0.15548111354972852,0.12988979557499788,0.09240434991337744,0.23394985263337748,0.2512299801109599,0.04400146704598396,0.26023339317773786,0.2358969447370942,0.3371913102679953,0.16587677725118483,0.11699060873204803,0.42662116040955633,0.04647591808985735,0.6363263891077563,0.250095062197838,0.48092793880837365,0.3172560914636179,0.2744119059049448,0.1486253247092871,1.0,0.19980099502487564,0.38406206648512564,0.3196286472148541,0.23577706944846905,0.5817649849754863,0.2980749746707194,0.47186208861661194,0.1682698302137196,0.28777589134125636,0.26436396154706016,0.24569594397432157,0.2093976232755088,0.2736978924890911
1,0.37020586576424136,0.10080864365316664,0.2238015809703387,0.3071521644708267,0.1636077092294054,0.3867705067260038,0.38640006749346156,0.27976406533575315,0.3499787052810903,0.27129754447175747,0.6625861310658261,0.388177884172728,0.24425538681720602,0.38434469815451994,0.4033597219540452,0.20482137670636072,0.4946154498431273,0.3735429365843226,0.2595518297597937,0.37110291652698624,0.3763187855787476,0.180469069587746,0.037968787563106024,0.4461894209461413,0.2925648638182522,0.123462763598242,0.2768293383916767,0.15175506841792138,0.33138048572645934,0.24362816991546893,0.46043982517121507,0.03468759366740237,0.3917962003454231,0.36524947294448346,0.3822246961684757,0.5572457966373099,0.23528020808701822,0.48123363398312485,0.17532664843512613,0.28581287587498766,0.2618891439816333,0.2770394494930924,0.2901083878527488,0.16695945471154525,0.5053390849303444,0.33676663637281634,0.227725695725991,0.4662836407620199,0.15481130211420668,0.28323807157057657,0.34665588541065034,0.1828468074366955,0.07768895197144587,0.4157447353808039,0.3867894902124987,0.03536770318091254,0.3715439856373429,0.31098553778373716,0.41629015287491483,0.23622339931233155,0.05124126925994715,0.49298445202882063,0.11749674727181088,0.5979072772542469,0.3443696018251942,0.6789955716586151,0.24869171027632414,0.3258761401824292,0.2809498073536847,0.26985389352177963,0.2847761194029851,0.3712685608590659,0.2961779599710634,0.2808847677001835,0.4094970741736517,0.4265450861195543,0.5288502635703091,0.3734443003211114,0.316044142614601,0.49429912810194504,0.32623285672599944,0.2516732686791422,0.2529941509609136
1,0.3597010716300056,0.0980565371024735,0.21285082311987816,0.5149847980309831,0.0725284827789999,0.2948315970466269,0.2806040664810596,0.26615245009074406,0.201767461669506,0.0583881796315386,0.4636416947661633,0.29803885461743845,0.2819432297050171,0.20511416953393807,0.25545472098860783,0.23630554748765611,0.49376748918850166,0.25419741204149293,0.05711522074572211,0.387529332886356,0.2547248576850095,0.3109631380391801,0.033070558538344424,0.2920319876674054,0.24299728927326705,0.34236522720858026,0.3770765074438121,0.1416868793190243,0.3007030251384747,0.05516919548812031,0.7380665588326392,0.07863974495217853,0.3193436960276339,0.27933942375263526,0.2978940532516931,0.4873899119295436,0.3925277843461811,0.379594607700514,0.3835713562240454,0.3447204968944099,0.24393243686454577,0.46357094079949573,0.22829801777170197,0.13761506570163728,0.5585177851637083,0.3495910330202969,0.15036539455229941,0.33988509222860597,0.18892840677073042,0.32579522862823057,0.2257132955989373,0.4207537646168082,0.060155711870421014,0.2666695143308701,0.32775044488642313,0.03934260479961936,0.2837522441651706,0.3232448999138014,0.15367951971281799,0.36362791562122476,0.045601276584612965,0.42244975350777403,0.3602733463833179,0.7495036086860601,0.340431310771905,0.3998590982286635,0.47575080830638977,0.2915986557849256,0.3548876375111142,0.3369538049035425,0.26985074626865674,0.35426193289831986,0.4122859898721968,0.2998164783154641,0.40392218883441405,0.32036474164133744,0.2112124234221399,0.3056185687138635,0.4100169779286927,0.3384752962217751,0.35181402587296956,0.2178664116923917,0.32884597530405724
