Type,41325_at,37827_r_at,37406_at,41449_at,32655_s_at,36606_at,40421_at,39572_at,35592_at,185_at,38404_at,40899_at,32076_at,41209_at,37529_at,36924_r_at,40020_at,34355_at,39770_at,41424_at,34808_at,195_s_at,36569_at,40093_at,1252_at,31481_s_at,32652_g_at,35147_at,40453_s_at,32634_s_at,40548_at,916_at,36894_at,36970_at,33316_at,34730_g_at,39031_at,40395_at,34849_at,33904_at,33249_at,35807_at,34842_at,917_g_at,32822_at,37247_at,37402_at,41164_at,41792_at,37588_s_at,39631_at,37490_at,1072_g_at,35156_at,1390_s_at,32223_at,2053_at,39956_at,38174_at,33074_g_at,31720_s_at,41830_at,40284_at,39338_at,1101_at,32085_at,37286_at,40175_at,35436_at,700_s_at,40862_i_at,35450_s_at,36773_f_at,469_at,33811_at,33426_at,39735_at,40148_at,38317_at,32562_at,36673_at,34773_at,33282_at,32138_at,34338_at,41084_at,32685_at,35835_at,38204_at,39760_at,39686_g_at,37616_at,37879_r_at,35174_i_at,31689_at,39584_at,32219_at,32640_at,677_s_at,33520_at,36417_s_at,38849_at,33865_at,38408_at,35325_at,40456_at,39315_at,1711_at,1529_at,32119_at,35668_at,1287_at,33197_at,2092_s_at,41418_at,35109_at
1,0.05201059278875535,0.06735973420502653,0.17234773982794305,0.07497873374650625,0.3216546537135695,0.025801571026876836,0.15130119453924915,0.20075563776614586,0.05149517026309182,0.12694085892193804,0.13784908825448106,0.019348581430586757,0.08531014972745463,0.03195489981833904,0.18640595903165735,0.009635289352013523,0.2820031173813996,0.2988842614016145,0.055818606202067356,0.07170463403598859,0.19011231345197188,0.45581144704747856,0.14768857186219456,0.0837378484516835,0.1405947201581129,0.16906970812809843,0.08463772324669666,0.03748376837558764,0.24244906317190537,0.14881341171347703,0.20663592717592813,0.08174350435759654,0.1510860480531832,0.13413297487333264,0.26005267778753294,0.08079982760787975,0.04237065108689931,0.4538433671453037,0.2939022672862977,0.027120964769076838,0.3192077615241542,0.23908191032062154,0.22846851311824345,0.07778917950148721,0.18332216585303593,0.3418141592920354,0.21267083312389343,0.3212336210450054,0.060772516495753486,0.2205133858846444,0.1453548794652864,0.11754348684010806,0.28134890730972123,0.22242685384668845,0.009657846042071084,0.198273838815914,0.053718739246486805,0.3156366920397368,0.07586677395654759,0.1262391935645382,0.04423678016716795,0.3200883002207505,0.21888111888111886,0.21698535882870626,0.383893885836279,0.16272168932440828,0.22981735974775414,0.11622518629845324,0.2287774211983998,0.6606186265864851,0.1545265538816269,0.15842692292848595,0.3187626626308981,0.09754483488849183,0.46105054509415266,0.008959971767266203,0.3257940327237729,0.12173142266213621,0.23688419204114275,0.09740259740259741,0.3841541755888651,0.11088763347037772,0.14008442096540294,0.11981329138406788,0.0585486264231532,0.23884029689514577,0.23363310190578257,0.09357422061206978,0.14653255690841716,0.33238237359550565,0.22400428647972848,0.2584320531200483,0.1196128789776998,0.014349757284891159,0.37901794517846576,0.13740630362142148,0.24521237177737037,0.06260047508217963,0.1321526414984359,0.15582191780821916,0.34139822368237877,0.1092840013703323,0.30870615201997464,0.20563267059826335,0.31288131077660847,0.5072833932043634,0.0203877262806522,0.2579700443477533,0.3163687043444829,0.7066313170987171,0.0640867800219612,0.055718305515938794,0.5038236617183985,0.02722236237292245,0.2225834894742643,0.14858346355051294
1,0.09587288653493584,0.14275762284979368,0.11807966614787323,0.14359784501964598,0.4614854277655908,0.029193885270314635,0.1409769624573379,0.2532960761934748,0.1049724486964335,0.24001175873219488,0.04432398289376948,0.09791198599717853,0.08097702339060235,0.02803678801976149,0.28677839851024206,0.019284546940257854,0.5042164581751328,0.36721682348706874,1.0,0.03460945123114578,0.5677727062926304,0.393329173520903,0.05732584610714828,0.02896092190819545,0.10436478907583517,0.2548499195001036,0.12816901408450704,0.17997486268219345,0.2869526637316133,0.482527759634226,0.2897751580548557,0.1037498035151861,0.15861777449011938,0.27904043015200086,0.4143985952589992,0.13048826476556466,0.07393810200536871,0.1599097615597418,0.4156879312772849,0.6701379746168835,0.26878801588498463,0.14824308869345743,0.1468827301168672,0.030638060424932254,0.1107016368335407,0.4296460176991151,0.03255254148305771,0.012877075084002649,0.08862831784865458,0.1631479337779983,0.124161962790129,0.25386296712303813,0.609495101733233,0.17676697477239556,0.011675691630055964,0.27710186622250826,0.092082624182733,0.411559798735647,0.12019382150229155,0.2119897192830201,0.08186029305325462,1.0,0.33125336202259276,0.3738899111928954,0.22804745738984353,0.2821061348423159,0.3876494734963412,0.16885841317552758,0.3173605310590407,0.035755991770005005,0.25780261724338804,0.41448612558372894,0.10015378231259307,0.11351554055544526,0.4286752560290717,0.01390560169788524,0.5072872267289977,0.16169301226178165,0.437737150741635,0.06319264069264069,0.3197430406852248,0.06419888195450915,0.4712424901595194,0.06425200505454265,0.15239006531597124,0.11034254451684844,0.39341130422627085,0.27752883973686715,0.4885653785071467,0.20834796348314605,0.1324879442757635,0.44035312759375234,0.18569907291405663,0.06362161195836027,0.5383553539735753,0.32890815497155246,0.4306330200085807,0.07516135998272429,0.019429925971982048,0.4394501522070015,0.3237742573154774,0.267500285485897,0.19147804019483444,0.049736315063651663,0.4908218995604102,0.10389546188577266,0.16972653742457308,0.5666471424985355,0.4102748942714341,0.21759622937941872,0.035193380583191915,0.15223759781058477,0.760233918128655,0.04182460922526513,0.03623388074506778,0.1926761328894626
1,0.07588510898349969,0.11181965953950306,0.05697891190203356,0.13956738364321303,0.2566906925728612,0.05685575765649607,0.1245627133105802,0.15895942382620332,0.06930771568640405,0.11002431919613032,0.1954428256344941,0.27132425936569304,0.029414199958600697,0.0527604421533862,0.21675977653631287,0.010108812560238021,0.4504016626034131,0.17394210499254462,0.19958319439813274,0.08441130135679514,0.1990614903328376,0.542089738499064,0.027630899984823192,0.10282945985965362,0.14794209371270162,0.47351473706023933,0.06444750980107448,0.042493871910783354,0.12202655199481248,0.2429920531243196,0.22536483338879118,0.056625467924945716,0.088536212809699,0.17042704994312893,0.2081357916300849,0.07257977624939393,0.07850413179641035,0.041776445791068366,0.39428249542317984,0.5207554373584707,0.06399235912129896,0.3266632488070355,0.03865113747494281,0.049177420803994905,0.10981621518139177,0.35306047197640117,0.05245770710811007,0.1264805076383077,0.07118935629165489,0.17943700273781307,0.061775314327634334,0.15667405361100145,0.26524114544084404,0.16212036972687469,0.004633807853420971,0.21753416360676836,0.06208439124652399,0.23429234937427432,0.0675226533254032,0.11889582429320068,0.5084683061779228,0.37282444521900776,0.07969338353953738,0.5235378830306424,0.26493542855142965,0.18349320267752398,0.19733476113986556,0.21479115786836994,0.5100232997757945,0.25135246780689696,0.15253644471201305,0.25753540967156807,0.43880135230795525,0.061048243001786774,0.2669309547406673,0.008146320064111832,0.4489550391860305,0.0844659477027626,0.20249929442754558,0.20742965367965366,0.3263811563169165,0.08359460498683784,0.2901388025688833,0.10116821827371895,0.16024600962405183,0.10981113008328394,0.15714551978006613,0.5896653637143675,0.2367125463208047,0.1934032654494382,0.13916770851937843,0.24281294801177092,0.0952455524931095,0.5674754878367414,0.41022480773023073,0.10505283121105392,0.2567767853660439,0.21847781750125972,0.11644354635008841,0.30653063165905625,0.21098644096110478,0.14505538426401735,0.1273177520363473,0.022945093935592957,0.20535500199813503,0.08433576113106812,0.05235588650661188,0.22713580453518528,0.17474048442906576,0.2015579994763027,0.08170010758770616,0.1461376864664842,0.3660433134117345,0.19190143729093428,0.22861787721811969,0.1600482369726204
1,0.06275819922591158,0.10996195273565189,0.15875079101746226,0.1842265159800705,0.3335944844876214,0.027909278193556986,0.13896117747440276,0.20402219685938053,0.06887165188894909,0.165998556882867,0.6002971845132696,0.07286169601337583,0.20509901331677358,0.025958747544895727,0.3359590316573557,0.011886969032420277,0.3111985931817274,0.267648722299347,0.183027675891964,0.13344726269712776,0.42320118980460536,0.40178115604969084,0.059635756563970264,0.10426833193845361,0.33767117134460134,0.2708363221908724,0.07186002613619863,0.04162239860008749,0.319681922118699,0.24420313520574785,0.21956552740409757,0.0786637868299868,0.23962226086288219,0.09566745941474512,0.2702370500438982,0.048462836927828754,0.10011053213327016,0.13825582927150573,0.3221236445571046,0.145367054610564,0.22490323229276626,0.3359565406002288,0.13723819933357823,0.09203476632508784,0.14535273284196418,0.5533185840707965,0.4553111159514993,0.4810172751914261,0.08360064487177356,0.2488010583760543,0.2464831305741786,0.17293039069852156,0.3586850037678976,0.3777538397386892,0.010453915925938537,0.17629556724836282,0.06906429322098528,0.30425106437878985,0.09761046776055697,0.1473346907440168,0.21966260809890684,0.37205762751248983,0.12087143625605164,0.32051164093127443,0.3089630070346131,0.1816472293147471,0.3033791421262419,0.15774312730916148,0.2088627071701763,0.4611604081103052,0.1041498589983889,0.1338813631276292,0.7961041814143092,0.09921028831094346,0.5173108688470434,0.012529501001134702,0.35257115358174074,0.14572561185798003,0.3416225030574807,0.25154220779220776,0.31027837259100643,0.10352273063385489,0.13913274290449554,0.16724475849085801,0.18239935654754477,0.07733386765167091,0.26872000372769206,0.21418867384879395,0.28043938591847545,0.3286516853932584,0.18112162886229682,0.2523202293820267,0.12023928839889751,0.04097622354542829,0.44138237034115557,0.23841777296125713,0.27692187682826946,0.24574105621805792,0.09765966541667477,0.4712471461187214,0.14907982292507727,0.23696756880210115,0.270148581719946,0.04142729433614458,0.3005328360197149,0.3269123026727746,0.3321864167415586,0.3421471006610325,0.35010572856593625,0.24473029588897618,0.11385441275968013,0.14773734726130364,0.48827196195617245,0.061185609398906396,0.1439849002534994,0.10090699096406006
1,0.03366062334487676,0.06907454048550453,0.11221330961706204,0.18931016324381256,0.45371356941397684,0.015172636917704265,0.099018771331058,0.1896572080758786,0.05691293259510815,0.12640637109489833,0.19635405341037349,0.029798448194785516,0.8596977851376526,0.10805810469301981,0.3037243947858473,0.009652051235490495,0.3473482274889093,0.12247416319605119,0.1948316105368456,0.12245498699896971,0.19759987691676498,0.43930455499461113,0.027888905752010924,0.1330650872336316,0.13138002284423567,0.2164211818341224,0.0471467983156672,0.07536334534647139,0.2443602607419542,0.23489549314173744,0.19370632694775872,0.11969563774604267,0.15498640638659658,0.18033295419294798,0.23599648814749782,0.0293335967101837,0.025277646191904837,0.1952641285733105,0.5021827911561753,0.04424930222760546,0.2704971598049565,0.3200851835784991,0.15518866463406542,0.04390714478245038,0.24664177913914678,0.46025073746312684,0.2685605616339661,0.15154577363628416,0.06704671996277028,0.22266321224482297,0.14936251434937067,0.16212318994566038,0.27505651846269785,0.28737229828341093,0.01006652362951106,0.12741037967975166,0.054676673827925196,0.37221003741452724,0.10327817234020222,0.14249474281518074,0.12090725341654202,0.24751946090391544,0.1254437869822485,0.45094807584606766,0.31036293003884785,0.10351252501552688,0.2406448926170504,0.10993174275158119,0.3377588253396052,0.42801005182142915,0.101945261639031,0.0,0.5427234115263505,0.18699402201486776,0.2045589692765114,0.009006536171964797,0.43468994912690784,0.10114738760033486,0.24610367211264075,0.08659090909090908,0.3856959314775161,0.11650743884764413,0.3807359643671016,0.09202620109858936,0.0,0.0,0.21667210288430175,0.10720755076747067,0.16156696664902068,0.18666608146067415,0.2607965708162171,0.2319097562815966,0.1169819594086695,0.026753668229761135,0.3779333464799842,0.1413799331707758,0.13405359023362842,0.26965712503299183,0.058862960732119614,0.2282629375951294,0.42567586379708766,0.16832248486924747,0.1818591134214727,0.03835039258217198,0.2803783135739976,0.5758494545694229,0.07769931955321606,0.261609907120743,0.3326605151864668,0.26767478397486255,0.0985592120586963,0.21148286628377594,0.3293490135595399,0.35450664587339914,0.20219332084205882,0.2101705278891229
4,1.0,0.08827679831377382,0.4491610939130138,0.5249118969498117,0.540958947038546,0.5118397952241165,0.5425341296928328,0.7234444488173482,1.0,0.5659157112696758,0.06722375819328384,0.007252860651026699,0.5435589594976884,0.023274053318496572,0.5793296089385476,0.6050732633990307,0.7666759921665801,0.5861483880919327,0.3377792597532511,0.3000975758665991,1.0,0.05320778263089228,0.05131582941265746,0.03374106740487993,0.6182060858070559,0.03693430889643409,0.23859445331784518,0.2507273850939872,0.43851745674209075,0.2571304158502068,0.3259495175167562,0.8278152635225215,0.4179051425167879,0.15148381759900734,0.4474100087796313,0.3117244599278107,0.6336780883204379,0.6770353049664076,0.9047176454020561,0.019057085681183847,0.40355904086864725,0.009070473636471192,1.0,0.7333699029172124,0.6750901375195429,0.2748525073746313,0.033345620472608056,0.0,0.11477221732843586,0.7879572974661448,0.030111602442619498,0.5775629155156188,0.9090806330067823,0.7516505664048926,0.012327021535038424,0.5776204716659727,0.3050603126772876,0.5232228099600053,0.6355526011965154,0.5479488634467105,0.011819171237246608,0.5729987219704891,0.32493275954814416,0.01734938795103608,0.6764427956462394,0.30632806569594917,0.6354928907133084,1.0,0.7612872027080494,0.0020363147205164677,0.7104433812113221,0.32216047238624523,0.04551224156028023,0.6001367657115126,0.9874463164849686,0.4921784053897073,1.0,0.12751760476682916,1.0,0.13143939393939397,1.0,0.3410334526309563,0.0,0.38729143564484103,0.5718406345772491,0.5109593337282642,0.39480918876100835,0.469539517589856,0.4385918475383801,0.21120084269662923,0.8357206644043578,1.0,0.14567151089952393,0.9319847632668217,0.5380595543285348,0.36638670640296217,0.3842973594913998,0.04526477433596468,0.03813122972001477,0.5950342465753424,0.31483698527159837,0.5691446842525979,0.46764356759854275,1.0,1.0,0.05177470915861978,0.10258056233149311,1.0,0.6805555555555556,0.8764728986645718,0.07563304828136957,0.21766950622518597,0.6197545144913567,0.08909762242527693,0.6687699768544032,0.4757796045927033
1,0.08340598899979627,0.042905882142793346,0.08797824488190324,0.17193259610321224,0.2516452522720151,0.043414961390420635,0.16956058020477818,0.10043685308355306,0.03175337288740304,0.05793848045110773,0.4475370962898533,0.15835140289461308,0.10445042434278616,0.02585149384296717,0.04674115456238361,0.006593007500942857,0.2155789137124815,0.324232608360327,0.4064354784928309,0.02373982676195304,0.29391250833376076,0.5094730273980373,0.06016087418424647,0.05619648490310951,0.14639561596016376,0.3249485916503275,0.026934804704515754,0.1589067349957294,0.25016211050817383,0.19320161114739823,0.08195084850501498,0.11907270811380402,0.29766650975569925,0.05240409471616172,0.08586479367866551,0.10824788550290014,0.08593873361755881,0.09122645237781583,0.2621884241656105,0.3710042656274686,0.16206705876438948,0.35562566549670704,0.12721753406229672,0.040048423173136484,0.13361092498643948,0.21408554572271388,0.11941703109204743,0.2870055085751402,0.04583908122392673,0.1707917608364111,0.13191911370135648,0.15608208615403296,0.2630369253956293,0.2980054208075613,0.008796501265765306,0.4534277170004164,0.05732726951442947,0.11959747129402659,0.06192492040723506,0.0268366767916152,0.17266069408478493,0.44884396421517375,0.046584185045723495,0.16045683654692375,0.2678402687852168,0.1588227175488234,0.1150574097209828,0.1012586887093744,0.24713148986679565,0.24202487534523345,0.09200812130282075,0.17569758017830267,0.24289672175165378,0.12344208413297156,0.21400726792203503,0.0023453755419238936,0.273133507493469,0.07758408430590437,0.2619712126438584,0.2545454545454546,0.24809421841541757,0.06727498595048656,0.13432256059664385,0.18286613198545534,0.40975717990320487,0.0409973167926961,0.11625739713899631,0.44305939555725055,0.1897829539438857,0.14799859550561797,0.2638328272905876,0.19033426394023994,0.028908794788273615,0.012534550805154088,0.09850128179846182,0.11586742526867155,0.16708920004680372,0.107181419008086,0.09996696912584764,0.516695205479452,0.1411030988111479,0.11430855315747401,0.3633498424133273,0.037345548540897146,0.28040495537498333,0.13629173120653856,0.26139427397612014,0.3618107271358045,0.24793348712033836,0.2883608274417387,0.05476990649851928,0.15707512623829165,0.0931174089068826,0.17329069839824132,0.23175906535875673,0.09389224811468169
1,0.10055815848441638,0.13130771841451866,0.17845353948246082,0.07264957264957266,0.3083046067063617,0.017075758512900788,0.11171075085324231,0.22515644063127235,0.075346538578432,0.1513936770090061,0.14712186636016275,0.3020631955692565,0.03684537362864831,0.023552242607873763,0.23936685288640594,0.010068304675168668,0.48223492266496143,0.19368605069669392,0.10940313437812606,0.5102400148271707,0.2849376891122622,0.3745816552271825,0.05197753832144483,0.20115560419751494,0.21318292072536865,0.14684456346739355,0.08829679105561201,0.09379969307473839,0.17705880345380706,0.30502939255388634,0.15848267338498837,0.11556800121092864,0.18492117625584814,0.2954606555681935,0.3449224465905765,0.016655592867276022,0.07481972735407126,0.3434494796469504,0.2802140543585411,0.21966006635420507,0.4249233398682954,0.2312418661513586,0.08590469194585433,0.00854025885590796,0.2226636035863565,0.4186578171091445,0.5804137414897598,0.03514745743657644,0.08626822012066414,0.3060838248534627,0.3179073353303582,0.20806897179806316,0.4475131876412962,0.41361456668288266,0.008739740489731975,0.39658553204375974,0.07602094435609126,0.4265256095987615,0.10593709547633208,0.12627257251577154,0.0652802127397209,0.7270826071802021,0.6886229155459924,0.3725978078246259,0.32362720050397226,0.22503622938375545,0.25075852222023914,0.08482058989291753,0.35490394337714865,0.576584234316537,0.05977152133060673,0.26879510632549886,1.0,0.343083405025037,0.33980839114634953,0.011101934383401504,0.2094046473257253,0.13763726793716452,0.2210480102856785,0.22911255411255413,0.7292505353319058,0.09527049010618475,0.29051429459291483,0.06784949841400831,0.17061197320797106,0.38913475276161263,0.38204184334373975,0.36459624368385934,0.2733192165166755,0.35274754213483145,0.2086801214502589,0.3595035086395533,0.14742545727887746,0.03692982576768108,0.4873792151449418,0.28059243204190376,0.2665860602987636,0.22082923434988122,0.22512483727437,0.4728405631659056,0.17454130356098782,0.12415781660385976,0.2304039949244812,0.029001878018863343,0.3692287198614626,0.2739346801568731,0.1789960200282449,0.2962095222157141,0.32857554786620535,0.23932966745221265,0.13996384165751616,0.10343830705778051,0.43769680611785877,0.1532728100725034,0.26915022594511184,0.1543243426863238
1,0.08014666938276634,0.041762677955808014,0.04448511176862953,0.36255924170616116,0.1617674710122219,0.012884133199480447,0.07348549488054607,0.03837223031209414,0.021208557421673692,0.04580560677730565,0.44167106748262974,0.25208344218611206,0.02921410336024287,0.015169695466520087,0.17594040968342642,0.002486346049084382,0.24219655489388914,0.18844156511902924,0.273191063687896,0.04995448276613953,0.2845274116621366,0.8683419365817686,0.053203824556078305,0.22545226292409706,0.18361375274323333,0.48312291776258104,0.027457528677217947,0.004909415383760742,0.16446537660830687,0.13585891574134554,0.08580120739649191,0.09860917860615129,0.08825761578588376,0.20725881501395926,0.04869768803043606,0.06582326216172536,0.06279277856729301,0.18484060071136874,0.24258555133079845,0.35625230396545365,0.33660081435680894,0.2545766455022282,0.15989255828978288,0.05934676004520757,0.17245780287801918,0.25420353982300886,0.1831565660796765,0.3243301647576102,0.03553442917213755,0.09268140308325526,0.3591044634184446,0.08867368932333565,0.2968349660889224,0.20585169226492456,0.0059542054058963085,0.2934852557065526,0.034532146610492635,0.05812153270545738,0.03300913130182276,0.033812877599385824,0.24679791334931026,0.35670965493203205,0.10492200107584722,0.509196735738859,0.20841353725545095,0.2523290318128493,0.06966506038431793,0.07342350804684075,0.17325361586143226,0.310687607078643,0.10547944203822276,0.33252286673613524,0.6194314936412235,0.1187214611872146,0.30842418235877106,0.004215304004293728,0.33644988312938273,0.04628945683754371,0.20260905014268243,0.16455627705627707,0.5085224839400428,0.09425005176136533,0.3478868862647607,0.062846532738479,0.11139770631387726,0.11264243649161931,0.10609943618657099,0.19501382400610165,0.193859184753838,0.21225421348314605,0.36045722450437573,0.1406851278955708,0.014438737158606874,0.11841471967436297,0.17629658844409388,0.09328998464734038,0.6616872732945902,0.40180435252057495,0.0884255930984903,0.2731164383561644,0.12008241222819278,0.16326938449240605,0.2690434284310916,0.01657646170158211,0.13262288530704675,0.44649507299871477,0.16099627680061623,0.2829888712241653,0.11394655901576319,0.36698088504844206,0.17707605452589315,0.19706664610877692,0.16142921406079302,0.21763146772729805,0.1573900584150777,0.04120524492152999
1,0.052980240374821755,0.056695782648303945,0.11019514614582089,0.07410783003200065,0.32732685678470697,0.042905876363705575,0.09882679180887373,0.14853004840804437,0.04110892345098246,0.09483150271252572,0.2513513093721848,0.18878990542870577,0.07678879459049195,0.034614456458348694,0.2000372439478585,0.010865890963947982,0.16683985452220135,0.18450820093578077,0.14443147715905302,0.07383331425425327,0.22688342991948313,0.3819133246355437,0.1297192290180604,0.08988926801004313,0.19150014758916306,0.533634610173274,0.047691302453898646,0.04539299627106639,0.12052489676120269,0.19623612018288697,0.11971764034795837,0.06418795009576816,0.09692294390593027,0.1304622065970427,0.1295580918934738,0.052893853143462566,0.17091689036265068,0.40719272823079966,0.10014082523588229,0.08314353046500607,0.2246267531292414,0.24036755136648658,0.1436634614108141,0.03578538698343492,0.2225279984684598,0.32540560471976404,0.3793654251070936,0.11283335623368351,0.057764222912892446,0.14555426933465634,0.1866980484855895,0.13998512492031207,0.16177467972871137,0.38477309055528525,0.008072091861639931,0.14515652799333764,0.04482296810914874,0.2252612566120501,0.06129517545394114,0.0636035915751527,0.3189889501873803,0.9030207970256767,0.27455621301775146,0.3531382510600848,0.19177195254261015,0.11669311986750397,0.12371348682253555,0.12350491577431273,0.4097793115575681,0.6875064545086232,0.0808072068031754,0.26101848635714564,0.15185698244928847,0.04978713078772638,0.1438387842748596,0.004236135448500993,0.5832531280076998,0.10653961688087851,0.1855498761328358,0.2786363636363636,0.2284796573875803,0.11874057203703157,0.2377447172156619,0.11307605023596462,0.18904189374713984,0.13367250932153182,0.15495550067564415,0.2650872342454,0.1719163578613023,0.17920470505617977,0.07147704947312018,0.21155587414170376,0.0760304434978702,0.03635569796064302,0.24132321041214752,0.22277160661067463,0.2939077187097781,0.178011853060441,0.13644665513824392,0.25963184931506844,0.14358103405072806,0.08587415781660387,0.23537718472432567,0.27494958454896357,0.2960170507526308,0.12915664238868932,0.13485684940300421,0.1913647393523554,0.20160515186466746,0.24980361351139047,0.041310351711975515,0.13615426126508115,0.21479982006297801,0.031694443807395806,0.20547228039237295,0.12251171954616481
1,0.10838867386433083,0.08909847632316951,0.1510201987377927,0.07208247255640621,0.14578502036979005,0.04027481075834638,0.08709470989761092,0.1719863040654886,0.07181838603538723,0.14778588417648789,0.2422519751897528,0.012739040702231044,0.10668598633823224,0.07276493340215445,0.3807821229050279,0.014091156709642274,0.2959913672515087,0.12144583269062675,0.13807935978659552,0.07576575250617344,0.2171906251602647,0.2590050484996313,0.06140537259068144,0.03461340372110989,0.2130802500032084,0.45371654472127904,0.09757514157107594,0.035928310036178294,0.1612914235009044,0.16753755715218813,0.2297856158197462,0.10618912609376548,0.03653463729549537,0.15117361182918004,0.23072870939420545,0.0855495896708388,0.0912679614716564,0.13749835331313398,0.10483030559076185,0.09892569382273948,0.2723068416025738,0.20774539574870846,0.16119354110707446,0.053724186523793085,0.16314093360135284,0.36998525073746313,0.5773698819876123,0.1194349026318748,0.1039523326740572,0.18514231115521015,0.08410599175378178,0.2197109984517774,0.2822532027128863,0.27951907707276386,0.007814539840388697,0.11944581140931976,0.12405717846414253,0.2922848664688428,0.10695168456775005,0.17987916819653524,0.2844669980002037,0.27410247472987104,0.27025282409897794,0.3539243139451156,0.37521436321002344,0.09888896556483336,0.3512404069248617,0.14390381363892543,0.22961269617971602,0.42834899627425893,0.04185444538960074,0.17033306317780095,0.2514096711987698,0.17464099000727948,0.5477370333663694,0.007908596524334802,0.21985425546542006,0.11237504308859014,0.4682178807739346,0.11994588744588745,0.4799571734475375,0.12498151379810112,0.17642945929148537,0.07285246408953762,0.14513735768468058,0.0909502735477576,0.1726853361912306,0.3204785966250358,0.26797247220751724,0.19008953651685395,0.1260582246829791,0.22368520335018485,0.13777875219243296,0.14798745857341272,0.46065864720962335,0.18346428248893706,0.2933421740317485,0.06050099575305325,0.03587735830726485,0.39212328767123283,0.45800038978756574,0.17343268242548818,0.24325651835782408,0.21579199035349717,0.25589449846809637,0.09433806808819167,0.11713955578379764,0.2947452096058907,0.2884948096885813,0.3431199266823776,0.07746314843775996,0.11222680491847511,0.38602917550285976,0.05050339583326508,0.1887468312575774,0.10564576397853115
1,0.06185373803218578,0.049032742082417875,0.11040038310899794,0.17612508607769276,0.12259479786900661,0.06894057978599397,0.0630759385665529,0.09433665236727143,0.02256960503191194,0.0731446591303883,0.5662193366675986,0.015318851559642615,0.12712343890153865,0.03646290697752364,0.2844692737430167,0.013957061641826488,0.14092162583429918,0.18227158208648261,0.12894298099366458,0.03471302338004982,0.25903892507308074,0.4097793408588122,0.0925542570951586,0.018035794759544192,0.15531513494783042,0.4238518801906492,0.027501089008276462,0.04967745071488588,0.16617180301013618,0.07209340300457218,0.1924704092788896,0.14800691626544957,0.17790821669084375,0.05449281356633233,0.11237928007023706,0.07601415051986998,0.23463077004052843,0.14107166381240943,0.3195324602168708,0.03365106114066039,0.09505856331372844,0.6606775249438025,0.153427470207936,0.05481181638916342,0.13825340608149067,0.4095132743362832,0.09061485961943379,0.25514321046254546,0.04589725264679973,0.1024934310861217,0.05205849788410463,0.2398986065996782,0.16910324039186134,0.2728820626867746,0.010781709407531016,0.2844304803724874,0.0929103540637817,0.17036511417881567,0.16392610992548018,0.057678827731232674,0.7754839989491686,0.28123620309050773,0.08270575578267886,0.18767101368109448,0.30070346130962794,0.21113104685666967,0.07299660895948598,0.10091427140083911,0.18712357673539368,0.08879815063432925,0.01235256983662337,0.14705144533209835,0.3565979935069691,0.08137559834998787,0.3788569540799472,0.003950622124954354,0.1813556991612815,0.07418624119761659,0.2877167675373954,0.36326839826839824,0.28633832976445395,0.0911591588038688,0.01176973275326288,0.215952755499394,0.3016044708851632,0.20293061992542769,0.06546759237686967,0.4852941176470589,0.14568554790894656,0.514747191011236,0.2467226290409001,0.2139138308307553,0.05493610623903784,0.014727925301503048,0.1702819956616052,0.1220536439989163,0.37649674324271615,0.11501547616191185,0.24596343287932076,0.3144977168949772,0.1678313890358326,0.1853945415096494,0.2531210347509312,0.003305590397848941,0.3052883974956707,0.1622285205813532,0.7509821543201951,0.2399799179984938,0.4454056132256825,0.5161691542288557,0.041704100533501924,0.06963342712870524,0.31238352290983873,0.33055725738548686,0.18516477460597372,0.04915415449419118
