Type,40808_at,32254_at,34265_at,38887_r_at,41289_at,260_at,32542_at,39666_at,40093_at,35767_at,33942_s_at,35633_at,40986_s_at,37588_s_at,38239_at,36823_at,32076_at,37406_at,35669_at,41835_at,310_s_at,36095_at,40478_at,1596_g_at,33322_i_at,31918_at,41418_at,1390_s_at,37970_at,1814_at,32223_at,41346_at,41008_at,33833_at,40380_at,38176_at,32655_s_at,37951_at,37489_s_at,39572_at,39162_at,34355_at,32731_at,37099_at,39597_at,32321_at,38837_at,41096_at,32624_at,37268_at,37114_at,37759_at,40284_at,35337_at,33450_at,39435_at,34338_at,38404_at,32654_g_at,37827_r_at,36544_at,33256_at,39160_at,36773_f_at,41642_at,38856_at,39556_at,38833_at,32290_at,35958_at,41101_at,40292_at,37444_at,39956_at,38354_at,34264_at,33397_at,38627_at,32219_at,37616_at,36322_at,1101_at,41745_at,31432_g_at,34796_at,39839_at,39119_s_at,33520_at,33143_s_at,34407_at,40737_at,39994_at,39735_at,33236_at
1,0.013015802091279621,0.05782503361920559,0.053464167357083675,0.01605268431563599,0.07894942984075827,0.028957475868770115,0.1515512084361286,0.40956362686177156,0.044511684800103,0.13068317294394796,0.38272550383295956,0.04546916576508085,0.32630873643712444,0.37822244271723354,0.09612942103555369,0.7263022370044525,0.12211412405989099,0.0688912073064359,0.20164150080073215,0.08960090544072867,0.07668215090090089,0.14106379254294935,0.2967650363711633,0.1699373929644291,0.1324126448111261,0.04729303499202197,0.134712884382233,0.010540476109389367,0.22564549824554286,0.1990996141203373,0.3481016012416247,0.10995737649510864,0.3341700456973676,0.25260604222736055,0.15098437278693166,0.15758581606217617,0.3684738326543404,0.13037876144203153,0.18180658738003377,0.15183596363493249,0.015254137463926027,0.19152655663530258,0.26589937221362936,0.1935880929811406,0.12354388843314192,0.1435579520996474,0.2856033947422894,0.026963223713388725,0.28389909685456244,0.21642824180895245,0.24567009478800245,0.2154498813649859,0.0771382463690156,0.18787998291103875,0.2517430278884462,0.34539569509629386,0.4035722705273814,0.49484845660795457,0.4184724516567874,0.04940785595627244,0.4312633057027676,0.22139320828394116,0.21203688546952582,0.20506749334830476,0.2791749690344122,0.27754388237580147,0.48775055679287294,0.353205886217317,0.2866959478605837,0.36600539969479984,0.40382288894265667,0.3195350339037779,0.3180961357210179,0.30241259192362274,0.42884783305169394,0.47332018408941484,0.3587085308056872,0.2897804822565969,0.35293888217169156,0.13121557383233984,0.3190692698582508,0.28526931018793966,0.6768690680148411,0.17753734006219096,0.23958230716185597,0.3409988636978519,0.165839407777179,0.44682267884322674,0.2689968422853765,0.12693786682857724,0.36619851515581403,0.29795056514718665,0.30812594527705217,0.1858840693853573
1,0.007873842567136604,0.0198471045622701,0.01665877618653095,0.02039927856209963,0.07567059455467151,0.0472999605833662,0.04597952099207476,0.18134308858113407,0.012026009141827077,0.2229587311276216,0.05694347849869889,0.060108970047857146,0.1513638525050793,0.2117487091854547,0.10845964863486766,0.2145002950485489,0.070930794176499,0.08113701277600097,0.1159059711736445,0.08019617882454391,0.07435951576576576,0.14716547050438875,0.2187888106925306,0.11825149498862968,0.5180152338872,0.04851757022524027,0.1716907307395569,0.00817355174879951,0.08853416627791412,0.17801915106474206,0.10901313548094031,0.08915259965826089,0.3571474544635386,0.08830218718016752,0.2314810443321845,0.16612694300518135,0.3164525227201504,0.08313424422194186,0.17759780633230238,0.18572159471053562,0.4387184168678957,0.12612473649030798,0.15731052679465016,0.13249671057285553,0.23931091058244464,0.22056601181480973,0.19809563237424965,0.10431879533303302,0.1902834008097166,0.21620410046805982,0.15845439166510028,0.3978993527869911,0.06624529316837009,0.25377107364685003,0.26548804780876495,0.4997896099692506,0.19155191302297847,0.394390771747797,0.30482946263725585,0.07336155618669953,0.22231281424106536,0.2683913255700439,0.23590876848365797,0.30381160446212807,0.15673972750282728,0.4028758339270678,0.02372045754319197,0.47343975824464585,0.25446302068574667,0.20002347693391243,0.38337769174933456,0.17068130448821442,0.18129123468426014,0.2296477873822733,0.5222034462613153,0.29015121630506246,0.13657064573459718,0.2500568698817106,0.4312570693084754,0.22979702708820643,0.2769189622893821,0.352325622090785,0.4788971106042611,0.12918641994188715,0.17807358880898436,0.343812564255181,0.5253311399154778,0.368673896499239,0.542870253706037,0.5213288229681673,0.4034141958670261,0.3041361321574959,0.44355836656125397,0.256579924210635
1,0.011693848517085267,0.0905285410049657,0.015453012190791812,0.027793326008389137,0.06389812110428486,0.0448616292819756,0.15817741195991528,0.13600731643585054,0.10479624026266657,0.14420738395215976,0.24948229649368206,0.0363168513699231,0.2497082090520036,0.07379233044852362,0.15140221573262874,0.23869427605815138,0.15123162906230592,0.08483127811318818,0.12954701441317779,0.11609043628230349,0.07059403153153153,0.1748480832228863,0.14634218463540125,0.144164631236138,0.14761229450740343,0.03035363093250213,0.2951614680921415,0.007410119311151221,0.3134292030910898,0.3587251679291125,0.14005375326494304,0.14210338547045462,0.26356439467078585,0.17107008832114023,0.16283461592937062,0.16082415803108807,0.3827640238169854,0.4264086113870025,0.14488409909766284,0.16718485575977016,0.06855527416220038,0.3251066892899378,0.29105631880629607,0.16373565739024634,0.22634946677604595,0.1965013509181664,0.22909335541295797,0.04067008203161832,0.23662410464029895,0.2635111081811589,0.16693966327434817,0.28282338911042376,0.35723507261968795,0.22478556640047323,0.2468127490039841,0.15193396989804173,0.07010026209593546,0.29476665320534723,0.3849965989699737,0.059375167461550825,0.39353172985459983,0.2660205006624364,0.19730452338080426,0.33087607098396277,0.1457267488825462,0.3121316147418874,0.454537591627565,0.5837931940612271,0.3673845281949561,0.32404038032632937,0.3180498427292523,0.2201485308362932,0.25848256361922717,0.25693458908527933,0.3478424745739288,0.26019723865877714,0.1671912026066351,0.5140468607825296,0.16677717539685633,0.23341884856258963,0.39470446643487556,0.2750498722570259,0.6726568987082331,0.28060483254320234,0.2539774406462417,0.19219739191602184,0.18508664945968176,0.400589802130898,0.0752251621634234,0.13140775435857405,0.2511940227928311,0.17252515215501177,0.4188092946514506,0.1668850829228614
1,0.004123870059603669,0.08620644546886365,0.013026689549059061,0.023263608156947297,0.11126218372668166,0.024181646515294572,0.2228674977621553,0.05940684609354586,0.03411124702246829,0.21047411038731892,0.04166634106697716,0.05018177919432342,0.17599316993040243,0.04258309905738385,0.08893524312798405,0.19025266884823777,0.12541916787414614,0.11514648788246762,0.14783516357812862,0.0856530760731898,0.08361486486486486,0.11795743829553128,0.2503991956946005,0.11545804205620595,0.08685153717382019,0.04950090912464284,0.22099911826297805,0.0077549410255537,0.20554530150295114,0.2919679862798342,0.14924480448196237,0.07708845785530541,0.255229452275214,0.1888575110875251,0.12799206836315566,0.17784569300518135,0.20548417424005014,0.11884948863178806,0.14925230366992953,0.1352670313668385,0.23216915012662703,0.3761118823589901,0.24233463743062508,0.21945784581429242,0.12528301886792453,0.3649224939323167,0.2438677292486028,0.052601160106581744,0.27626907505450016,0.2995780868877315,0.1984506323675519,0.6909961614429992,0.11200914470145237,0.3586874363271878,0.2515189243027888,0.4600097103091115,0.15882458986839734,0.27823770619117144,0.2024341657759207,0.06412660986370862,0.31079856864610234,0.21658182832438463,0.14042123642712936,0.7131593721776064,0.20079164198395177,0.27777058099617846,0.33411896987912726,0.7792635658914728,0.2544984414848399,0.37721563563798566,0.38322646987660286,0.24423635776557961,0.3665174363807729,0.2576764288478906,0.6059351580216978,0.17099276791584483,0.19222082345971567,0.14992322565969066,0.2979835406997153,0.24245453859503507,0.4043327092805562,0.30763308018059005,0.4631573138815022,0.31110134067390527,0.20068835582701214,0.24415616038093177,0.2523725784950506,0.2952815829528158,0.13686281829918956,0.10468094948969268,0.32583818035655177,0.6316109800024842,0.3505431046335763,0.12905818479951972
1,0.0019447303017920455,0.07198957673812602,0.022798556042135164,0.13041164804334154,0.005606472622284887,0.015977486685427766,0.27047354976748245,0.0724327149203031,0.060358591386081246,0.20160421177121385,0.24780220209582007,0.032730001851906,0.20092508537586998,0.046910313654153574,0.10779214759189729,0.07188455554959497,0.06215414337956255,0.07735723203748995,0.19952528025623434,0.04281980112641138,0.01986556869369369,0.0956012903548476,0.10204624756047075,0.12294000393048654,0.1757591265472198,0.01827526067757616,0.2120026452110658,0.004644450498927221,0.18130742551163212,0.3094040302986995,0.2670628761782186,0.027057476012542957,0.13625539035849907,0.19785072590121677,0.04305745715499739,0.03699805699481866,0.10222500783453466,0.15671221109709285,0.06995504256608104,0.055216655515762124,0.10595441427645917,0.21199033369324902,0.15517241379310345,0.13580735982795944,0.13929450369155047,0.13923615881302376,0.1524529083005589,0.011161049473901095,0.7270009342883836,0.26336607554881664,0.2027066942348487,0.2863700170188449,0.026412049488972557,0.32735219691741424,0.11364541832669324,0.4393267519016021,0.20969061585611076,0.4327710643761714,0.11111650957147019,0.02381079970705393,0.16379037006839697,0.03395858029426121,0.2589621869373056,0.15786486684404522,0.16301362485863538,0.125137638448086,0.22481458256751788,0.39426159505978187,0.14919240578067444,0.2389364948937669,0.22386886039196705,0.05586051017113337,0.09868049010367577,0.09708424719391048,0.31544661310282873,0.34500986193293887,0.08453050947867298,0.2036510464058235,0.13920199695775967,0.23209839281672073,0.12516715699384862,0.19203443810590418,0.7033770929462588,0.3169827190701942,0.4565190621613634,0.29863102645960715,0.3996936778512068,0.434265601217656,0.12495527867220434,0.16875704744557207,0.1994609164420485,0.1663395851447025,0.30214491956551637,0.05656443064369315
1,0.007799757603258812,0.09400296162962885,0.008825008876790153,0.020440740510396585,0.10327771622967513,0.019213317322235565,0.16926838853350215,0.1149725633655605,0.05671151741453679,0.14168947724823316,0.0935695363720901,0.0855970447478971,0.2005792590671335,0.16096135824926963,0.08127752282946275,0.07700767126227133,0.11582143103567238,0.09839402076313945,0.09319949668268133,0.06305747931768574,0.04583685247747747,0.13746280227062443,0.15136909338222249,0.22650832420898961,0.3430543817697906,0.022199339493116626,0.003940262316764024,0.005605126633291329,0.17345800458389957,0.4172359582678291,0.2547071961237082,0.08143530427924968,0.24528544764111473,0.2617793108676699,0.14484679665738162,0.09055213730569947,0.127107489815105,0.22999489973961829,0.10426298504607341,0.14215435475618873,0.04505565698804407,0.14802817625584863,0.31457556182331003,0.24130954570535224,0.16072190319934374,0.42222489352933096,0.1692196232664045,0.061151795161915545,0.12301463718467766,0.16101259146944422,0.10716683225477294,0.779450676405918,0.11699838622915545,0.3475960432482171,0.2500498007968127,0.3406700113286939,0.22200496456851246,0.6235904445341865,0.15256048974832373,0.08061375774788775,0.24192598632060516,0.14720033470469285,0.11011076553718556,0.6691056215978716,0.09817437664925413,0.19373016387071698,0.22148463684130856,0.6407305216134541,0.21882969679795977,0.23922995656767226,0.3548270021775949,0.18986115595737812,0.31451460885956645,0.1990710876015998,0.6224251980375283,0.24210387902695596,0.2256183353080569,0.045950864422202004,0.30289792893638595,0.2661284237531125,0.23204065258090395,0.21128337941413222,0.6955755142367644,0.5263929245042566,0.3736454536498867,0.29979438342081055,0.4518648778965879,0.19720319634703196,0.3009162038981443,0.3718217827507445,0.3262874166548447,0.5017016519686995,0.280351986800495,0.10769320155193896
3,0.006051815486767153,0.03468141551245088,0.011062699727778435,0.023232511695724583,0.05485614529828448,0.04329413058822452,0.046034102569700676,0.10175071857852103,0.04216828687310886,0.17309654836956004,0.07207214247200494,0.02831466807021648,0.04854536808887736,0.08512944894621761,0.0807583553515969,0.07196502333565795,0.02154143379562547,0.04727291385178471,0.06265728666209107,0.06152146379584467,0.031918637387387386,0.10370351846757861,0.14752498669347686,0.06513377691681406,0.5505318525913285,0.03813685108909421,0.10674528821778904,0.007980565110286187,0.15171490578666613,0.19358296412748321,0.2562365143657494,0.07302326454738345,0.26967883117718994,0.09404495659755124,0.10858788536896274,0.15001619170984457,0.19059855844562834,0.05527071645236625,0.15703217166725122,0.14880554134361837,0.2933034925496202,0.15903131266389017,0.16877445182421982,0.09933362572685729,0.07622641509433963,0.11951618812107889,0.1591802939350031,0.6305992952754119,0.15509187169106195,0.062205814490078455,0.07950914314868021,0.11785860693921664,0.0701452393760086,0.20582339215879586,0.13735059760956175,0.13714193235151317,0.15078143417786471,0.1086224928292587,0.1998833932562433,0.06716324598538842,0.1700865153779952,0.2695767380238477,0.2731489059857041,0.10080064442111945,0.11589207819484086,0.24204935552820775,0.2719095292667632,0.0833201944553935,0.23845281949560784,0.18535039323864302,0.2843576094846358,0.20555376170487571,0.22657869934024505,0.22997032640949558,0.3183802697456451,0.45385930309007233,0.1856857227488152,0.24741242038216563,0.5331721205975272,0.2599411454010413,0.2696442899170901,0.2455114968676723,0.4043840195078883,0.03249732374980884,0.027127869175450695,0.7358909149937773,0.07310321354624615,0.3527397260273972,0.21960116353228493,0.006326076271431461,0.340568402137419,0.17376723388398954,0.4661762683899355,0.04926308722232623
1,0.009468984445630319,0.0707023666874225,0.013559296958219906,0.026093386128214165,0.0784458544555231,0.051608290326424736,0.12217540335785863,0.16132741050431146,0.1221946822893195,0.13449818310141248,0.13309473388086177,0.02845112430188017,0.3985215925301517,0.1221358616761296,0.11068465211143558,0.19540260715626842,0.08484095770371904,0.11229882501838581,0.35177876916037526,0.12086016869223098,0.034276463963963964,0.12831028532846533,0.16015139866343367,0.11249613970072153,0.2554388076699216,0.05248803295112991,0.2600297586244902,0.0088773853716128,0.2506541184106444,0.1446619979991425,0.2652004391111784,0.18485832848264078,0.3150543863036622,0.1513399795307229,0.1693498890515084,0.19110265544041452,0.2587903478533376,0.13700909993826002,0.12301119153142237,0.18599708764610964,0.4003180399316803,0.19065247570569183,0.3297698116640888,0.11966440769089288,0.17903199343724366,0.32535948161377476,0.24301386876423103,0.02925061026076207,0.18399252569293054,0.26788845672094397,0.19290566848366048,0.13851103740419138,0.1458041958041958,0.32945545367905615,0.3936752988047809,0.7032529535523547,0.49543065551718884,0.21994242697234218,0.18297541541152462,0.07246842791561724,0.4335734021832677,0.2952374311414825,0.27383095978610794,0.2389423194278322,0.1874899025257149,0.30597836647451254,0.4401366575129197,0.25547234266193664,0.32955511476338906,0.4733536800093907,0.5155456085168159,0.2605101711333549,0.4489161168708765,0.2870597342278416,0.1718921771250165,0.43337278106508875,0.29195053317535546,0.01256824385805277,0.25636725301298807,0.34622349656681506,0.5972185076223588,0.21782801945892974,0.35077936956727385,0.3721007289595759,0.12709338981381144,0.2671662788810129,1.0,0.8734779299847792,0.248355032899342,0.07575100471275335,0.3295975788527923,0.1957769221214756,0.7278977038361062,0.07782935127144083
4,0.5339847408125963,0.7458283405978724,0.16529692863060716,0.5386529012998321,0.6658049932297088,0.7569002025831646,0.086053315285025,0.9343088581134048,0.7505922873881413,0.7767265305343876,0.6836421320788627,0.514186574656179,0.9020230839061081,0.7750399647207982,0.07141334075001159,0.6424279813314736,0.5346305112813081,0.5255092442148831,0.7009551590025167,0.3511008111239861,0.3694573479729729,0.7144964865337969,0.8125554438464724,0.1270108649877874,3.964342540819193e-05,0.2925525993543359,0.6966549101730409,0.0571822247953774,0.7092874672940794,0.07053022724024582,0.7041904834008403,0.8094335016993072,0.7237561948896183,0.737254084378909,0.6963788300835655,0.803068329015544,0.5720463804450017,0.11548063243228733,0.5675796320505053,0.48962965878232123,0.8279639554744095,0.5783844927759781,0.691565826585388,0.05391830902222663,1.0,0.04115148600998305,0.49953425791761547,0.010574361015948847,0.45668016194331984,0.7729580064605445,0.7394806798958137,0.0006087032137045205,0.7470145239376008,0.9543527555949914,0.7449203187250996,0.7888978799158438,0.7754434136262154,0.03858738985016516,0.3750364396074239,0.31382741189289604,0.686325134755628,0.7834879018199566,0.7012604354231462,0.0157199697317353,0.36937907264796166,0.6040546667530279,0.6386792656820983,0.004936933385888841,0.6736327571550015,0.722385256485503,0.5329058795064117,0.4768485631256055,0.6290763430725731,0.5931492710617985,0.052724154610615186,0.9636291913214989,0.7367816943127963,0.5141321656050956,0.7680876789266353,0.6366105787368898,0.6414014442364268,0.5843628600426977,0.058008639808284544,0.05012234286588164,0.0660033494237021,0.08478978410259184,0.034563349122160136,0.5318207762557078,0.0,0.0024286581663630863,1.0,0.14418084709973913,0.5468857417846831,0.01701064537161966
1,0.005823772707330823,0.021660187011736633,0.033552417445851586,0.012538784197469437,0.06267275433354595,0.024264146446544635,0.028922777983974843,0.07859942513718317,0.020876520955385308,0.12256673883394213,0.0638748446889481,0.025210288799867444,0.1516556434530757,0.12220936001322973,0.08264960830667964,0.1247787135883268,0.009721934727109638,0.0539944243958337,0.07226607183710823,0.0449351909240346,0.03666068412162162,0.13202380654680038,0.18944053462653024,0.0975462534040821,0.3366447606708388,0.02491743663957846,0.0861209081891326,0.0019837891223648805,0.02471452041457924,0.34701300557381737,0.131975621758716,0.028615956587866385,0.13451760314088948,0.10526515295098747,0.07355648930645389,0.13663779145077723,0.22322156063929807,0.05976699863098275,0.11395593533781843,0.09896099807154943,0.15822486601095473,0.09316674379145455,0.08218087526157765,0.20535221629575132,0.22853158326497133,0.220892292897376,0.18769405920099358,0.03423571605675513,0.10327000934288384,0.2688905003625815,0.09258612819204641,0.5011646107405061,0.08128025820333512,0.13625160209011133,0.13364043824701197,0.18579058100016183,0.24390176256049703,0.5543190125604465,0.22327762122242736,0.04380794169658646,0.09629931603025775,0.11707691234920856,0.25965788181371746,0.4800815290355653,0.07084387958425334,0.08825053436103372,0.23988583043224423,0.36892983839180127,0.12103287050155852,0.11779551590562273,0.20070166948947493,0.09987084275104942,0.17778039585296893,0.15730228357631276,0.5100196624096189,0.19965811965811966,0.07706050059241706,0.01684770245677888,0.48995670657981977,0.19908699916999922,0.2190960149772666,0.27120008399538026,0.5515760818154108,0.255871820359892,0.22785316717564774,0.20845733455981819,0.4670987321666619,0.1926845509893455,0.5005794328557873,0.14958799548963483,0.3559370123421762,0.33911315364550987,0.2728585178055823,0.2073006978560777
1,0.0052559809138611815,0.011904076688416679,0.014524647887323943,0.026608205319567965,0.08867403005785521,0.014203738163551534,0.02752003143898871,0.11157564672066894,0.015518573359943343,0.020772730307394443,0.08613023466620823,0.026414027700615027,0.17312929581117883,0.2338257721919042,0.094812960645251,0.16985408508127245,0.040916304422824804,0.06489763806461545,0.26155342026996115,0.1084777277749333,0.07581116272522521,0.15639300807722126,0.1657844934650186,0.07830090681939414,0.5734727820854963,0.041137890088686034,0.19989253830045184,0.003900884332890599,0.11412084457335252,0.12011576389881379,0.07833592005148199,0.0705541055635879,0.28155371049752204,0.1186365187066449,0.1383787356593173,0.1880059909326425,0.2717016609213413,0.08016804015783965,0.16780920192583618,0.23163052461726158,0.31188527003946054,0.1795207979844722,0.15721954326266946,0.11160000565922949,0.19199343724364232,0.27229587397536287,0.17395466777064789,0.09347029715071958,0.22921208346309557,0.14190783835453885,0.1886093284283451,0.10657585808519361,0.10954814416352877,0.027342337901344087,0.25679780876494024,0.23450396504288712,0.19483851284824788,0.9942685843869403,0.3151783111456612,0.0715574370791133,0.3279204602074558,0.2797922041698626,0.18307688110438153,0.5330540434984257,0.12201787926113414,0.195511367316536,0.12351071420848919,0.24640815924320064,0.30047463870784924,0.31153891301795983,0.20557101379143478,0.3188892476590249,0.35808199811498587,0.22884143981421756,0.3297474039965575,0.26310322156476,0.2830365077014218,0.16118346223839855,0.20716486602441592,0.2633931939938127,0.2912810912008558,0.30941798201098936,0.6935732229007474,0.14121042972931644,0.161418825731455,0.5162869974568476,0.15870323623677568,0.3488394216133942,0.3264384712305754,0.053040159597536655,0.3334279093961318,0.21546391752577318,0.3593771483569367,0.733536471211016
1,0.00294256215902106,0.10536808451632822,0.013596283583856077,0.01600431204262288,0.06037309340763868,0.03138664051113291,0.0712289588018252,0.0693754899399007,0.14134101590162879,0.0658566128432317,0.11010479100407128,0.05943643576322895,0.10523926857735703,0.21448652224243428,0.0906596208223242,0.1598090231210772,0.024108190160767262,0.07935829242846637,0.3279855868222375,0.03907407906437791,0.04872255067567567,0.10462877291255096,0.08767520255485244,0.07288245037760746,0.19132097299381742,0.026995435823221642,0.28408464675410555,0.0068425115508179216,0.18662150376244857,0.2200657424610548,0.042601355187947144,0.0850592410387367,0.2384630237497586,0.10996550547742692,0.10792691563193428,0.148235103626943,0.3565653400188029,0.257751053606421,0.07126231546727035,0.15337085284741625,0.4433123269921669,0.1718854439816957,0.11736875625511782,0.05957753851813076,0.10487284659557014,0.10595548839126254,0.17346305112813082,0.005730689044640707,0.27804422298349424,0.32344913969279454,0.25611557154748793,0.13987130274910248,0.28534158149542765,0.40379243484833544,0.23032868525896416,0.3746237255219291,0.18098487054679596,0.25044784774212253,0.3178991351666504,0.07150384938284836,0.1584907369660733,0.1089882156056063,0.2782506684127244,0.13205750970293165,0.13904895255533417,0.09819288814042358,0.22317123272860936,0.11677177769018525,0.21627939926324738,0.27984505223617795,0.16924751996128715,0.15098482402324834,0.1863807728557964,0.2500967617081667,0.3061493714939034,0.3384089414858646,0.32756960900473936,0.17805959963603277,0.2368267093100355,0.18969289972081793,0.27996790585718107,0.24113673747943865,0.45560273699036175,0.3501236172707346,0.40534183824253767,0.4830095774038201,0.1633207589982131,0.2686453576864536,0.31871918117193215,0.07169745858270449,0.27833735281600225,0.1560054651596075,0.40155369173655997,0.025590208065692725
1,0.00696745933719424,0.05188084411676984,0.01829728370221328,0.018851365825680148,0.07827799599377805,0.03154247371460524,0.020697334235748748,0.0938855500391952,0.04231313976694779,0.20103196024759412,0.10709624987301612,0.052974258506584014,0.2646651969048545,0.11605387428109441,0.08090668891670144,0.23577061316452982,0.04529083005588905,0.07580085173339719,0.1965511324639671,0.0937238944730389,0.04993665540540541,0.1144064617769887,0.14725885623040982,0.09337713018332912,0.1590800562936641,0.03825744925600207,0.13694478121900144,0.006171315374223796,0.07295702087094093,0.13099899957124483,0.06099859938675853,0.09183769269767356,0.2889875780395186,0.07391683408513701,0.20433407298994383,0.2138924870466321,0.258100908806017,0.06976619332671195,0.10260498039090649,0.1440828053052068,0.16090464691677955,0.16710370713147205,0.1344736602674916,0.34038850610489385,0.20698933552091878,0.19378806612629937,0.212792382529497,0.04522739416035454,0.14543755839302397,0.2307205484870459,0.09478800247039552,0.40642740903613706,0.07210866057019903,0.19639160011830814,0.22360557768924308,0.5749150347952742,0.18930537643355388,0.27921882927940517,0.3565251190360509,0.08479359805655287,0.4307197535897088,0.20898124259117215,0.20156053909532382,0.8908206605316475,0.12830523991598902,0.27346330720901607,0.10428784569809932,0.883803048219682,0.2434825729668461,0.19785186054701256,0.2681466247278006,0.2409428479173394,0.3581526861451461,0.26783640820539284,0.3713996745965437,0.30945430637738325,0.3089084715639811,0.10230891719745223,0.388509692265689,0.3331321210292009,0.4139609521262369,0.28988905610191434,0.5451645452538865,0.2008589488708773,0.21858683873509996,0.22428440019479462,0.2964007147516805,0.4538622526636225,0.6776720021155132,0.15109145054500248,0.3781150990684258,0.3648242454353497,0.4050598102571154,0.12582067487395338
1,0.0063145855930211965,0.0801419070592483,0.011351195407740561,0.02067569155074597,0.16492653394657625,0.06114161571532025,0.09438246403074033,0.23216618761431934,0.09233567243932272,0.12809850356226574,0.1297579882627824,0.01582892287298849,0.16934682055937406,0.06611175422156076,0.13580864970101517,0.16300091196824204,0.05289450079348651,0.05907403923446613,0.12500000000000003,0.056185830930502036,0.06668778153153153,0.0865988146740354,0.11422910875864922,0.12417529969959853,0.38704416818182635,0.03174514824297747,0.2027444064807671,0.0077549410255537,0.21375981177615969,0.14714877804773477,0.30400878222356814,0.09713277127889292,0.25712814571667636,0.3259542852810734,0.1614182522071668,0.20535136010362692,0.1620808523973676,0.17603951359622044,0.11095877307655518,0.1843441300326656,0.317450968843866,0.16324746773613039,0.22623055227003916,0.13611861745023418,0.15445447087776867,0.20075445345056553,0.14065410888014904,0.0538670801423418,0.17932108377452505,0.14255389280769992,0.27668429956231033,0.3519733164387135,0.24537385691231842,0.4172006967038022,0.1645418326693227,0.2906942871014727,0.3701099693528033,0.25724581404740454,0.26183072587697986,0.09329617919725632,0.3203333786293428,0.23729168119378008,0.0723795492988487,0.17479922864744796,0.07213635629274598,0.24600038862620632,0.24366985966657295,0.2642753908816187,0.21330405213941628,0.266287122901749,0.3945681103314783,0.2938973199870843,0.30881244109330824,0.23596955231583022,0.36915702915439075,0.6246942800788955,0.4630109597156399,0.08652752502274794,0.48527633683060967,0.2911416283105712,0.30601765177855034,0.29678367689777063,0.7232633670026593,0.253746750267625,0.19139739927100777,0.31854336886532114,0.13258076410358227,0.4285102739726027,0.8575217384541197,0.08868650070835864,0.2764458315600321,0.2800149049807477,0.3140382235666163,0.14940317489009253
1,0.0020477547046846003,0.039165720445186306,0.019532636998461358,0.017434749258867673,0.05633329976164099,0.05389078842434299,0.07547540554112175,0.1916906192840345,0.03560484130560741,0.15366860914267186,0.11017512053700505,0.027310740080119304,0.03181602040375221,0.24926961027506755,0.08513419552218049,0.1278096668633657,0.03884633961222658,0.07627973798081034,0.2296385266529399,0.06082082513675928,0.0051203547297297355,0.1362124584260672,0.1611863504642498,0.08186641960751284,0.13101070913078186,0.027765408735017996,0.11765678386421251,0.005927244037280477,0.13047887552481596,0.2181363441474918,0.1345118673581406,0.06699588786450608,0.234665636866834,0.21094727265835259,0.13044709881497568,0.1556832901554404,0.12648072704481356,0.06305532440340376,0.0898829831329911,0.13479475776299737,0.12915955003239296,0.17666718083191937,0.09698844509143846,0.20818890508057328,0.231304347826087,0.11496542565370702,0.16404471123990894,0.015051352701036833,0.16244160697601992,0.25277869338783043,0.12424478397465158,0.3540602988857004,0.12928994082840237,0.3544973544973545,0.18999003984063745,0.36717915520310723,0.26112520974608594,0.4499342466320814,0.17141191332232047,0.051533501241448294,0.40286270779544325,0.10808172372916812,0.19261199323402628,0.41466912392901617,0.10611772308686519,0.15162899151499445,0.4752092027590979,0.1731572723689397,0.21096627939926327,0.23294987674609696,0.29433825308492617,0.15318049725540847,0.24901036757775685,0.20255450909560058,0.5310295438697884,0.24270874424720576,0.3517106042654029,0.0649738398544131,0.4076602051562073,0.19837018033652756,0.3451190157796202,0.14559199244041576,0.5477239045206589,0.1822462659937809,0.3438700620628509,0.6623829879335534,0.2677652664719063,0.3171137747336377,0.4113584394978767,0.2134674877844277,0.28585614980848345,0.186312259346665,0.3428433933727486,0.10771256851061634
