Type,32254_at,36160_s_at,36119_at,41289_at,38225_at,41288_at,40421_at,41325_at,34773_at,917_g_at,36569_at,36867_at,36823_at,40478_at,39864_at,40410_at,36750_at,37398_at,38803_at,41662_at,41338_at,41279_f_at,607_s_at,41018_at,198_g_at,39430_at,41008_at,38719_at,34730_g_at,36970_at,32138_at,32822_at,34808_at,38398_at,35770_at,37490_at,37196_at,39729_at,39561_at,32836_at,466_at,32919_at,37970_at,1496_at,37563_at,40859_at,36207_at,41144_g_at,1252_at,1817_at,2053_at,40395_at,36040_at,35325_at,1566_at,33865_at,35264_at,40275_at,41835_at,41430_at,32712_at,38408_at,41498_at,36868_at,41209_at,310_s_at,31918_at,32076_at,36949_at,32731_at,37274_at,37444_at,34676_at,38454_g_at,37247_at,34169_s_at,35976_at,40530_at,39435_at,1162_g_at,34240_s_at,40213_at,36998_s_at,39295_s_at,39956_at,38813_at,32854_at,33702_f_at,1206_at,39124_r_at,34210_at,41745_at,38354_at,31431_at,36089_at,895_at,35807_at,31481_s_at,41830_at,36046_at,2035_s_at,39994_at,37530_s_at,1287_at,1676_s_at,34796_at,41164_at,34407_at,37402_at,1802_s_at
1,0.021660187011736633,0.022835337230079654,0.1728754883246786,0.06267275433354595,0.04201058803438264,0.040766275258814606,0.06940059726962457,0.035612140965573434,0.12155786920642435,0.047441941844903975,0.030441645166186068,0.0973641022205848,0.1247787135883268,0.18944053462653024,0.04402456709033523,0.17720780653907997,0.021215933487398978,0.06622991938877383,0.036466918570740234,0.10976767218256098,0.07303900112025283,0.03620324529531338,0.06237238340066103,0.11699468915963764,0.1029471284935242,0.07637143732761262,0.13451760314088948,0.07212514561491096,0.02262197640382854,0.07799607072691553,0.17448487505480056,0.08184965380811078,0.11390327709113288,0.12553901624966501,0.09079909839639848,0.08067453932788923,0.09944425732569888,0.15615650529383496,0.0605331673081277,0.06096882633195482,0.06648157373543456,0.12613271723783856,0.02471452041457924,0.2366136424912375,0.04814433495121832,0.09811636408699423,0.099442817344096,0.06500587608297576,0.0270665691294806,0.6038557564153103,0.06571617235382197,0.03999802397576077,0.035670596085409255,0.18911682429732246,0.11742649980135082,0.1488682411690066,0.4123732059678907,0.2768905879088695,0.0449351909240346,0.015440643426738282,0.09125042391357008,0.04754644804956306,0.1752894231242918,0.1693994814659099,0.01241796767641558,0.03666068412162162,0.02491743663957846,0.009721934727109638,0.07900534298954194,0.08218087526157765,0.2325437208705691,0.17778039585296893,0.12602217990366305,0.21616199222304952,0.20685840707964603,0.16189516129032255,0.2122660355902511,0.10842696629213484,0.18579058100016183,0.30803902198073596,0.2629456640199284,0.2524511036251194,0.264691131898563,0.057446201499836966,0.15730228357631276,0.046149877286925475,0.10178757908962467,0.003766146914927318,0.17616952292728114,0.1902013273102448,0.13592157965005974,0.5515760818154108,0.5100196624096189,0.2365524156037459,0.09267717325838185,0.3881069819467254,0.2732973143510668,0.7464970589641816,0.00540257929592193,0.24187565518909765,0.6251704163218651,0.33911315364550987,0.026521285400698116,0.19354931966233663,0.5563810459355195,0.22785316717564774,0.12484854541139438,0.14958799548963483,0.0507249412172087,0.008441582633748944
1,0.011904076688416679,0.03575214270571489,0.046882589985153565,0.08867403005785521,0.12559059600387087,0.0,0.136742747440273,0.04229374618048482,0.11578277973320715,0.03894660683126132,0.014126574594020338,0.11360819908229226,0.16985408508127245,0.1657844934650186,0.09259859535386278,0.13051360469149034,0.06692283499022275,0.06398155100289607,0.032999010980650716,0.16254694012297283,0.20704460980332512,0.07256231009497907,0.034924715387440325,0.12139761012183695,0.1761886503067485,0.1814894269077536,0.28155371049752204,0.1330837077716758,0.04561208181442706,0.15256953779340296,0.12084483069861,0.07107303532114481,0.2741422637058311,0.24753331546763463,0.03504461955153205,0.1448954190826022,0.06139633354183708,0.4913732967492908,0.058971021055014713,0.04065394568187865,0.17801727804036402,0.0361870534377273,0.11412084457335252,0.09034780264222163,0.06740370315896128,0.25543713984757416,0.030752196585470386,0.11063434365519693,0.07924254674726317,0.27707383003885794,0.05515099095077332,0.12243940192333025,0.13792815836298933,0.2673904355934461,0.14416964640444976,0.256518357824076,0.210992362802355,0.4243918981410118,0.1084777277749333,0.016165583062670175,0.16198343103531807,0.016489837215265313,0.24886940243361738,0.2923060752575153,0.01542609884769304,0.07581116272522521,0.041137890088686034,0.040916304422824804,0.11701400319060039,0.15721954326266946,0.23545131910890668,0.35808199811498587,0.2547608379074717,0.14046082568048315,0.2682153392330384,0.22782258064516125,0.21813627562467341,0.22740981667652277,0.23450396504288712,0.27108545319832056,0.3874513467227153,0.05739353411433456,0.18641111183794506,0.15923540919465276,0.22884143981421756,0.07766482597054886,0.19402297438417593,0.007894829467459789,0.37422417786012036,0.2853438179688807,0.07065561099009207,0.6935732229007474,0.3297474039965575,0.18576995431335663,0.15687111021883154,0.44062456417977575,0.3625764088811768,0.7712248736709546,0.18630184733356572,0.32811870010483024,0.8319620648802472,0.21546391752577318,0.04780668609881608,0.16518906834213465,0.32179183336750794,0.161418825731455,0.31429856227437947,0.053040159597536655,0.02877005735860016,0.03639442899011475
1,0.10536808451632822,0.04483782064871741,0.0317864302183179,0.06037309340763868,0.09828086753572038,0.11099125281182284,0.07002986348122867,0.0029252393562843753,0.09766630187228255,0.0439638906884697,0.04899681286993474,0.13320159426600128,0.1598090231210772,0.08767520255485244,0.13667718729562967,0.10978339691648009,0.0472589533563976,0.050668734890551896,0.020858164481525623,0.15383980522428095,0.13244207699327104,0.10150932438079452,0.14569225119353654,0.2160457669478288,0.18388931492842536,0.25038308305240575,0.2384630237497586,0.13548011316358793,0.06606568858081778,0.12393754523834141,0.14146272274802074,0.22508854216521487,0.22893481717011133,0.29044753575169924,0.04234097567267121,0.18058043168088397,0.08547851609488524,0.13551597451518393,0.0490378084672855,0.2644562141768846,0.22378828932819772,0.14049544346040305,0.18662150376244857,0.03936370989485037,0.022094752496282132,0.2326662122808104,0.07307664833202372,0.1558391866407937,0.25341700997189387,0.272718740027407,0.0594477460636329,0.23690883941509686,0.17498887900355872,0.3746370054615692,0.1266885180770759,0.648888706970652,0.10074953301964863,0.33819403767302775,0.03907407906437791,0.01364256480218281,0.12397655152366649,0.015086520536933216,0.16307207251588746,0.23964683624132863,0.02927355727012515,0.04872255067567567,0.026995435823221642,0.024108190160767262,0.39982105627442543,0.11736875625511782,0.4066789241886518,0.1863807728557964,0.17676711101153805,0.21378340365682136,0.3589233038348083,0.12379032258064515,0.2870578111073547,0.1943820224719101,0.3746237255219291,0.3950358113114349,0.2870621205044372,0.16137060686811805,0.4730380933690935,0.2957694815780893,0.2500967617081667,0.2998800758589915,0.25867682290066957,0.005652740135862871,0.4648911533117184,0.19792538062573195,0.03981448949476496,0.45560273699036175,0.3061493714939034,0.42011039216091617,0.1076089138727163,0.25407785421333207,0.35424931971447726,0.5068664020531458,0.4807714650865574,0.22699782275622932,0.39800322674747424,0.1560054651596075,0.05087144793503424,0.14046178159811895,0.12080664927732498,0.40534183824253767,0.17750602695579398,0.07169745858270449,0.0326782054074583,0.051357359296607216
1,0.05188084411676984,0.05234864774826615,0.08962596553163249,0.07827799599377805,0.1029202481926339,0.02872263132679965,0.12630119453924915,0.03770217966999388,0.32470643911384545,0.04739228917713707,0.01974806495674609,0.09702917238838463,0.23577061316452982,0.14725885623040982,0.09070488214052148,0.2532395876028628,0.0502536613381832,0.09930775006394442,0.05740116146374863,0.11843354103907897,0.08872625026893487,0.08641608057284916,0.038589790672052884,0.15961808809746955,0.21870739604635311,0.1198283787925222,0.2889875780395186,0.1952571143285072,0.05091852676567241,0.021631682349291696,0.034982077004409834,0.13207938483137102,0.2625262833991487,0.4691938509513484,0.07981157221734296,0.17707416289730124,0.0701534908338546,0.09025097273248693,0.15572786959474758,0.11510959555652295,0.09764158394187189,0.1074230950241732,0.07295702087094093,0.011809112968455097,0.030886895131637004,0.17181981535411114,0.13939567111936568,0.137008390499877,0.12869775022780064,0.17885904150475862,0.03582489327864735,0.05886905546041365,0.168038256227758,0.21276142267217257,0.17942987683750497,0.2642953624493471,0.3145437779301539,0.49443536701914476,0.0937238944730389,0.01750129861233996,0.13725110217528222,0.01736647701679129,0.19384206118528005,0.24924672412584967,0.1078838174273859,0.04993665540540541,0.03825744925600207,0.04529083005588905,0.10608324259535928,0.1344736602674916,0.33681104887330565,0.3581526861451461,0.10703483813151114,0.2573839662447257,0.3526548672566372,0.341179435483871,0.14033254448781385,0.19337670017740985,0.5749150347952742,0.398493455174117,0.32965903783278844,0.18500175976670521,0.24421621857351558,0.09141669383762634,0.26783640820539284,0.06977911646586345,0.3072670311444192,0.006328534722466651,0.3955998147290412,0.19396575762645699,0.16695945471154525,0.5451645452538865,0.3713996745965437,0.19328964504992455,0.17682192330857255,0.2982077649288884,0.3847616042907284,0.766339087880382,0.1489020564656675,0.49100878961374084,0.527409493305392,0.3648242454353497,0.04488586611009152,0.1555525575299695,0.6546467213779226,0.21858683873509996,0.2084602220917596,0.15109145054500248,0.1004669112924395,0.013998931995429932
1,0.0801419070592483,0.04800266513219662,0.10718170809301943,0.16492653394657625,0.08097569306085273,0.14954614244876852,0.16418515358361774,0.066066408637197,0.063814368955012,0.04418614548704538,0.058770678403399605,0.15229259470141004,0.16300091196824204,0.11422910875864922,0.2269328101452984,0.15209509096068358,0.04442833896265503,0.21215521580211058,0.16358126442319884,0.09515949325300212,0.22983359423106883,0.10306043671957447,0.20383400661035622,0.19857075913776945,0.2690439672801636,0.24235366227398097,0.25712814571667636,0.2272091862206689,0.06639790256253703,0.21040223348154277,0.05730200892281508,0.16941067611116428,0.2020103595056157,0.15104636148805028,0.42177606082753455,0.18677332199993926,0.13833421546456237,0.19454649738796137,0.19369481548562376,0.25168686062540807,0.2663637136851314,0.08301886792452833,0.21375981177615969,0.02259369102183876,0.03518491281397591,0.2445008984447611,0.38367026216158295,0.1254475388778048,0.3197551303276479,0.17427868821685338,0.027380188424802138,0.183440916875247,0.17143016014234874,0.25709337951245503,0.18906436233611446,0.21603700216937502,0.325893173811269,0.4311434472978389,0.056185830930502036,0.020229811572776518,0.1400125962889395,0.035585338978939854,0.5643529237893492,0.24350080583000494,0.02945119621394432,0.06668778153153153,0.03174514824297747,0.05289450079348651,0.4047335679859546,0.22623055227003916,0.46448881857442165,0.30881244109330824,0.33617116612523806,0.18251013485563003,0.25501474926253687,0.3167842741935484,0.0871623075268156,0.1518628030751035,0.2906942871014727,0.44233143986169415,0.2777829674606882,0.20991502840766252,0.2670242689867207,0.17256276491685688,0.23596955231583022,0.16532797858099063,0.1661649978499908,0.006300376614691494,0.5705882352941176,0.18944844124700239,0.13761506570163728,0.7232633670026593,0.36915702915439075,0.18031753250780394,0.18670949608512347,0.8124628218665771,0.5713491343613204,0.5312196132816859,0.2165679098408272,0.277800177405048,0.6743574783742431,0.2800149049807477,0.04477790972447131,0.16468796977990208,0.3951560987472998,0.19139739927100777,0.24927738985972495,0.08868650070835864,0.5009494607621378,0.07608911628831155
1,0.039165720445186306,0.03702413761773525,0.3017658367712759,0.05633329976164099,0.0538509705698184,0.07844549426213644,0.07391211604095563,0.040831126502342635,0.10284243840397529,0.055544784341913,0.03351039611473668,0.10215359882104699,0.1278096668633657,0.1611863504642498,0.09763143677670674,0.08944729955544345,0.027212186683805324,0.07909306182394243,0.030989272943980923,0.23917798043989602,0.17777522238131624,0.14931758139798426,0.09069408740359898,0.13851140268666043,0.11584014996591686,0.18504443763407905,0.234665636866834,0.1203860875353636,0.056925314705407,0.10174749250336057,0.08503752224256647,0.09275390064133243,0.2044720242063696,0.3471142836260871,0.07408135314240792,0.1878054703864485,0.08146080931530578,0.06521570633555006,0.12528865745981435,0.2083645714930631,0.11922090861593419,0.19272665040859113,0.13047887552481596,0.022863305473173355,0.07610596329525585,0.1882396678852469,0.12803771697978428,0.12071934187870673,0.11119239209948792,0.3561975558934504,0.06069399105307702,0.08934922935054672,0.07167482206405694,0.2734780871186892,0.11178982916170045,0.18206377143792724,0.40600099307213955,0.4692789098868576,0.06082082513675928,0.005017495590426231,0.10343491109926846,0.019951351688484484,0.2576383073057786,0.23193889706397589,0.07304647436971692,0.0051203547297297355,0.027765408735017996,0.03884633961222658,0.3587315253264457,0.09698844509143846,0.21204087741052724,0.24901036757775685,0.21098913408759945,0.26139654173905846,0.2531710914454277,0.25347782258064516,0.1628914773949657,0.14689532820816087,0.36717915520310723,0.3636082983452704,0.3393118480460844,0.2888531348986877,0.22276007937027098,0.10352135637430714,0.20255450909560058,0.0644243641231593,0.1401191719393083,0.004434901974587308,0.23635942566002777,0.21409848865093972,0.13068652940763126,0.5477239045206589,0.5310295438697884,0.1317367126289459,0.12999397711302949,0.4974626368653391,0.5301297472098435,0.6310753510911323,0.29675845242244686,0.3899685509233126,0.4106304064392068,0.186312259346665,0.043182554248083774,0.13123000424006476,0.5832709446990323,0.3438700620628509,0.3259165344691907,0.2134674877844277,0.04591201291266636,0.020462843375887933
1,0.07741051012238961,0.05320421575456556,0.054083454773095785,0.07492642204093508,0.22160869812717024,0.028656004213371753,0.1631932593856655,0.045271949480545935,0.09387293324262773,0.05075211969603109,0.028687205949309458,0.14683323843654755,0.17657314521753126,0.20146076054172332,0.0753959452927294,0.376848377841536,0.09336925159649385,0.035932639708248414,0.06546547308092206,0.19770560805513146,0.2069481641949388,0.09677807761227858,0.06293793609988983,0.033065838800374885,0.05705734492160872,0.34946368372663195,0.34105683207826476,0.1367282409718755,0.1722125451182502,0.19856271326646674,0.10234804136472651,0.13464790529976706,0.27934765885430024,0.19420420493580526,0.027929443990640023,0.20983728484259737,0.10697445027185681,0.19094234912957878,0.1305976907403215,0.30822188364087805,0.29245088152027315,0.11470500149745436,0.17776808713465714,0.1956861687786465,0.07882695167590005,0.26470041514344134,0.1896135438245589,0.144934269862527,0.0763164311656977,0.4145407444951286,0.11066469499548934,0.1372678171518904,0.2735209074733096,0.1752764086852271,0.206098529996027,0.419446604723507,0.2510462724327903,0.27194253475968805,0.11436578727532405,0.034000810562427576,0.17605736156193985,0.08455242860409835,0.1424848514705158,0.295774647887324,0.029409300236628477,0.07684931024774774,0.08122286541244572,0.053970882494997575,0.3508309910274915,0.38565644618324085,0.3586607944584598,0.23242224316682378,0.3563907247675591,0.18830148092992469,0.2935840707964602,0.3185735887096774,0.2310139226111811,0.2221466587817859,0.3649943356530182,0.547573474932082,0.4508640822045773,0.31509879833073556,0.31139748370074793,0.1463359960873818,0.27964133660172885,0.14222166443551987,0.2960562688125806,0.03555078432062699,0.29995368226030567,0.3985276894763259,0.10148970557234208,0.24236396506238111,0.3242507239912807,0.1560788042916503,0.20322224452921098,0.3406726645016779,0.12423196750404228,0.33949237243556024,0.21145579179737423,0.4766551084589952,0.2799486220835739,0.2355359582660539,0.054661916585699376,0.41031299387117914,0.6150724582393529,0.22455299970446263,0.14315987359006707,0.10166247434006997,0.04449619936441979,0.03690669862401272
1,0.035393043833165015,0.04330839819497865,0.15240519146432405,0.06602432828638892,0.13001650822565036,0.09113637301030816,0.10720989761092149,0.09240985944184152,0.15723623887130647,0.08535057147856187,0.09579602367582335,0.08534012124459926,0.16369829944745454,0.1366136377077296,0.11485114731723961,0.21947220733360656,0.05070491870530158,0.30691672373534434,0.06546547308092206,0.17756777947427063,0.07546126966933994,0.1369157653924881,0.33714285714285713,0.1659832864729772,0.15479081458759375,0.18528961078761874,0.24966209692990923,0.11930437676818104,0.07700181370876505,0.15652983145486504,0.10982025427444105,0.157046680067643,0.18959946663931485,0.23312300533534727,0.11884830580821883,0.11971403418232597,0.21856806043400856,0.11544900711528623,0.10250169798505775,0.10928922102106459,0.14005905153035808,0.049792495614598045,0.12431292213455569,0.045996225397681306,0.03157327057900672,0.15800235454489125,0.08926351882277306,0.23906091994861844,0.14339249733697815,0.49944622777871633,0.05259339862169024,0.051689500724542224,0.15775133451957296,0.30656720394298653,0.11149185538339293,0.21583234415292046,0.1819450027191261,0.4168079662114253,0.06693793958338948,0.018500231181537444,0.1693716389709801,0.053797270982183065,0.08296960441401052,0.305865040992222,0.05270513946332929,0.06885205518018019,0.02830346209506846,0.09753674187538812,0.22987516142918643,0.19898098444181606,0.2856287681190405,0.2955702167766258,0.20841268063179122,0.24811781252585421,0.4844395280235988,0.1912298387096774,0.1798875126778744,0.1686575990538143,0.1554620488752225,0.2547542603111879,0.34971197259847425,0.14399919553522048,0.2451320293931663,0.1086974241930225,0.2357115210940524,0.07926149040606871,0.13115056207383746,0.008602301925310621,0.4467345993515516,0.3273660141654119,0.20001405382615417,0.7768443678330057,0.47860063949945664,0.5825047030368181,0.20457739409757075,0.14124132984582283,0.2976022400126198,0.3174724626592065,0.2407110491460439,0.23417466333360212,0.25813086782837513,0.6176624021860638,0.032950687922079475,0.17484485217592413,0.20154310538036396,0.2419342921879618,0.15813108160435688,0.17429091855321366,0.29770342196828803,0.06204982365505936
1,0.03646833515600881,0.07151942820800146,0.036428507898715816,0.0905652353935162,0.11540103603347185,0.05175023081535723,0.14927474402730373,0.05188022000407415,0.06418409299299005,0.0722469960136001,0.05214751859159205,0.15003181833405901,0.1206212113084062,0.2205777988053699,0.04260854730017914,0.04259545354226439,0.05138864198881428,0.20653223211412636,0.05256384246696928,0.18204514505013827,0.12572797887099285,0.04373216043742784,0.06024237972824091,0.16870704467353953,0.38240243694614856,0.30517928286852586,0.3073630688035013,0.0939507405558329,0.08067861439833353,0.15743976837969187,0.09969182762978054,0.08900481797007115,0.21385712087799377,0.2768533632177747,0.06025942599541829,0.26693178713457394,0.137504210171775,0.11378644840254847,0.04913968757074937,0.10292872862705266,0.1532848932576761,0.038702776708167554,0.3083179522544267,0.307926664869237,0.0613162066316942,0.2431067600223062,0.07854132438031287,0.0972560059034136,0.18286297308743696,0.5589720485817798,0.06012202040493661,0.02206560400474246,0.19103091637010677,0.17101372052750766,0.1875248311481923,0.19309483852482504,0.3220627527013926,0.49762616764805623,0.09781993586461506,0.01570892817389418,0.17629959788769925,0.014116326290185098,0.21228139317207742,0.31294233060051857,0.007733997412504441,0.06640625,0.029736724924858064,0.04123369902711653,0.4001924489124104,0.25903011554908567,0.17982212340188994,0.40704524033930256,0.2542847541167246,0.25163398692810457,0.32684365781710917,0.2261844758064516,0.23064511171896607,0.21247782377291544,0.46047904191616756,0.45983576191652253,0.3176708703098241,0.18666096837447835,0.5760232005407645,0.17321486794913596,0.22580957295832801,0.4168200580098171,0.19804656305669885,0.008853378386305776,0.39041222788327923,0.43628353131448333,0.16156278546834377,0.6071304695136692,0.524380131543405,0.10944638538027412,0.2099728970086328,0.6305952201372425,0.5464763181764405,0.5305421389061579,0.36459858254908795,0.2783243286831707,0.3532008501467515,0.3032666749472115,0.04616335000659733,0.1298038006398643,0.2345796754519401,0.2764567530292582,0.7481469453014726,0.19273137305924193,0.013446039910862389,0.055191619889722314
1,0.04252502472385159,0.05033465580423393,0.03110684646593187,0.061544376182003334,0.16458900210622188,0.08598197260673823,0.12389078498293517,0.04458749236096965,0.11844479280664913,0.08191427585130681,0.025256214903627255,0.14117292427236494,0.13412182822809934,0.3266109764030989,0.08157923170974438,0.18607276854683608,0.04773300605778828,0.05028647101048689,0.03388874800294169,0.14024965955515206,0.13302816953654176,0.07778226349078185,0.08070995225853837,0.17094267416432365,0.20175102249488755,0.24609255286546122,0.23914957842569348,0.09734847728407388,0.03669318691974788,0.14878151173611828,0.17562859426979915,0.46288089084585676,0.19479614339196885,0.2977805929787804,0.0905393038981458,0.11864090343341124,0.09738728768705192,0.28752344634082067,0.03008455965587503,0.11190597112384824,0.1215453032162428,0.09531254011038379,0.07298399691702329,0.08401186303585874,0.08465297184226439,0.28731643844104343,0.02456361168654904,0.17962584383284594,0.06508040400929169,0.5020799309192618,0.05294988049068571,0.09689105519694376,0.16473921263345195,0.3328893033169042,0.204045838299563,0.29547173672792765,0.47753292507034256,0.2525295187594414,0.09516109299630818,0.013665397546621608,0.17638035947870742,0.022975100657653097,0.10580816789004382,0.3753999719711303,0.014516118220392952,0.08688766891891891,0.039645905228394375,0.11286828123921892,0.2239548251500342,0.14480029114730233,0.31068542352589046,0.2880301602262017,0.2693698891004817,0.20429676511954994,0.2860865044247788,0.21518800403225807,0.24993084795770967,0.20808202247191013,0.26479041916167656,0.18679488762657448,0.2907884166277441,0.1481052340489718,0.12748653540044916,0.1660960629279426,0.2906508837569346,0.12350792057117359,0.24393390257386818,0.008214346555911443,0.3870773506252894,0.3095198259996654,0.09891550839716114,0.2450468252383305,0.5421818364564945,0.18468670539350465,0.18348072676169444,0.22004616492433454,0.05284536814291912,0.20526955509859243,0.1487858719646799,0.31274332715103625,0.45971923724928704,0.17269077133275368,0.054389986445476025,0.33267740816405195,0.34567277201047164,0.5626292976061471,0.059245662465493336,0.004722410154104147,0.08805606286547257,0.04283505538721375
1,0.07612853263286781,0.04774523759047821,0.07292543256501303,0.07037745772764405,0.13866909546308417,0.11046458134377372,0.104330204778157,0.07512731717254022,0.07762725901387205,0.03243974294104573,0.04418272879040826,0.1723883846334193,0.15047475993777157,0.20193388136495355,0.1314794279052575,0.23807421887315952,0.06983549617798684,0.10576819940758588,0.12227068698805567,0.14067593777080842,0.11286361849084879,0.18440530069622987,0.11744399559309586,0.20530693533270852,0.26807472733469667,0.23463070793748084,0.26819849391774475,0.19670494258612078,0.06819365381507353,0.14525902181780578,0.18510972999458444,0.0974601959095115,0.23873019129186113,0.27025117548176475,0.12018105772596901,0.21529401050362765,0.1303469181542607,0.09076252925948317,0.20863708399366088,0.17926269881577148,0.16347310482254163,0.16856201600136914,0.38723809910147455,0.30223779994607713,0.09521007991371282,0.07708036433484106,0.11012215158225587,0.13044904206182187,0.16060267713908033,0.3273263126278838,0.07167768756452109,0.10998221578184691,0.23626556939501775,0.21124284001598503,0.20436034962256655,0.20592689615652243,0.22431608067528908,0.4546967968677745,0.0717615672747851,0.021417114283594104,0.11995542851606028,0.020672067414640227,0.2804473126755012,0.26893700511526875,0.03466640747022034,0.05076365427927928,0.04314631340680544,0.07752708203960532,0.32684240291036776,0.34282594850332093,0.5305939196989781,0.3474552309142319,0.2599417497479557,0.21982295027715726,0.2921828908554573,0.18175403225806452,0.20671850508651685,0.21513897102306329,0.45699951448454434,0.4560385280316128,0.5386579479993772,0.14759414751872893,0.19707376638102087,0.14468536028692533,0.28073796929428463,0.2042057117358322,0.16905215308065608,0.007867844614175262,0.322788327929597,0.4574758797613072,0.11324573115030567,0.6084390536151607,0.34102030944737954,0.46328530378516936,0.14389680786990564,0.37023301617480064,0.5197302520014198,0.43959718170659784,0.21531311723016147,0.24272236109991127,0.3386715563996166,0.38223823127561796,0.053318459342425656,0.14682187873414795,0.2888649401307538,0.3837799231602798,0.5365264748866432,0.664602307225258,0.35384727085881523,0.028162411206596794
1,0.01831396413602566,0.011190526666464763,0.06392862762805908,0.06333859289846801,0.085899698297945,0.021793411530297895,0.12265358361774742,0.0442778569973518,0.15166080037859742,0.05855704618643867,0.008699347397177114,0.06926348929899186,0.11064320583659674,0.30267904666154116,0.000961073672836872,0.3090140933884037,0.02316454484541016,0.07297914999298674,0.034539598813176774,0.09565468575908885,0.15791484594668784,0.0473762120278492,0.09344105765699595,0.12863167760074976,0.13783444103612816,0.14820717131474104,0.1867155821587179,0.10667332334831084,0.07577172410077755,0.015944576569124184,0.11462980632849369,0.13340352892377394,0.07092671419047132,0.20474090676541523,0.007290214407232467,0.10931665705351991,0.04578261078766299,0.2761552651567998,0.03880461851935703,0.23925608841809962,0.11481026962005324,0.11657895862747616,0.024785510009532885,0.17217578862227015,0.08545374319752905,0.20478344383171196,0.22233016644046,0.0966957282243297,0.1936498158343921,0.18141202530457468,0.12455939659421705,0.11009748386246872,0.2206961743772242,0.2191820967097376,0.14610647596344856,0.16773771028611192,0.2501359563048259,0.3939945124394981,0.02977714301112937,0.015275106029556985,0.09035414950826025,0.011309692933520903,0.24976599832504062,0.24251979538925095,0.01184483070673486,0.08838330518018019,0.02928680099447104,0.048161181259918584,0.1665020722021051,0.08939132017104903,0.0,0.33868991517436386,0.09684104402374819,0.21725821130139816,0.12839233038348083,0.13261088709677418,0.1768448228171005,0.09124778237729154,0.15947564330797864,0.5622375895282786,0.29450412579791374,0.12190155362260544,0.08176882318309671,0.08285784153896314,0.1579151077280351,0.0547607095046854,0.12814054917378218,0.0038952049088967896,0.3281148679944419,0.16959455691260944,0.05021432084885111,0.9767975951482537,0.92658320088952,0.1539185082587394,0.11443485243926921,0.5558945663713288,0.3497101392120519,1.0,0.211943766701522,0.2858640432223208,1.0,0.26106073779654704,0.033298547386855705,0.10995258836680415,0.033494351643006674,0.34581568318392275,0.17706259290255694,0.231948419926562,0.10798719903490106,0.023092494163230837
1,0.05288026330247867,0.08378509343105485,0.08925651498669293,0.09815243786439275,0.1436500256162122,0.10408741477281742,0.09005972696245734,0.08430230189447953,0.10884675678073888,0.04941149766632461,0.05226893307026863,0.16810128278125733,0.3239901292849096,0.2717783428943166,0.1175182689300236,0.21635085285493585,0.05994885749839325,0.12968753867606167,0.09192808054167828,0.2015433499773037,0.10193929861786023,0.12497432519530559,0.22212265883217036,0.2657177444548579,0.16406782549420584,0.2513024823781796,0.2995430263242582,0.17102679314361788,0.029378490491497117,0.1481335952848723,0.11238620831936458,0.14914967614307137,0.26088517359864616,0.3772504689745901,0.0729451360696716,0.2157190127804256,0.14391570033200213,0.1346401277341146,0.08577088521621011,0.2085419236257225,0.18322985139913248,0.2009498138878193,0.11226497373384986,0.13119439201941227,0.0653854324982432,0.125844228266931,0.13482391599399957,0.17606384432479708,0.20589329945199503,0.22488783766026543,0.07570473294085917,0.18964892636016337,0.10670596085409251,0.23362195284401224,0.2290425109257052,0.3137816708280463,0.24337360792566146,0.4646545611493048,0.1308307957638309,0.017250138423513157,0.1585678988421104,0.0856196422755213,0.08297945711611408,0.2761544390722444,0.04475831048606037,0.036845439189189186,0.05401870199265279,0.08504795418477885,0.253728697677952,0.18478755345282508,0.2427416941035618,0.3980207351555137,0.20180351741906577,0.28464465955158436,0.39476401179941006,0.2205141129032258,0.1607093462826935,0.23802483737433472,0.33843664023304737,0.1675722400592739,0.3966370854740776,0.2869676705716728,0.2323978979961187,0.278570264101728,0.33092504193007355,0.07361390004462294,0.1914122489096382,0.009252284913120506,0.3490968040759611,0.3486699012882717,0.11855807743658212,0.7671613710177526,0.37574676324071693,0.31801831600272873,0.1834972897008633,0.19666200843036413,0.616520093070947,0.3796566400459088,0.22558382711746255,0.2969921780501572,0.20349941358925056,0.21393615699913052,0.056617126680820945,0.20240527309871637,0.38269108804188695,0.21426460447246576,0.9637108560150893,0.14252753924885075,0.18591000228987592,0.02676220754060901
