Type,37406_at,40478_at,692_s_at,41662_at,34265_at,35669_at,36158_at,32655_s_at,40471_at,37344_at,40421_at,35592_at,38404_at,34847_s_at,32076_at,38484_at,38146_at,38711_at,40020_at,38803_at,34355_at,33157_at,195_s_at,33916_at,33374_at,31444_s_at,36569_at,37704_at,33807_at,32652_g_at,40453_s_at,33218_at,39066_at,37398_at,33446_at,36750_at,32634_s_at,37444_at,35767_at,38313_at,40548_at,1206_at,231_at,36970_at,39115_at,37780_at,36093_at,37039_at,34842_at,36668_at,32822_at,260_at,657_at,37402_at,41164_at,40410_at,36330_at,33349_at,32127_at,36322_at,32624_at,1072_g_at,35264_at,34885_at,36525_at,38277_at,39956_at,39119_s_at,38174_at,1496_at,35183_at,34809_at,37274_at,39607_at,32510_at,32085_at,40175_at,36908_at,39704_s_at,34547_at,469_at,34240_s_at,33703_f_at,38937_at,40569_at,41680_at,1802_s_at,36673_at,38784_g_at,38177_at,607_s_at,41144_g_at,36544_at,41287_s_at,41247_at,40859_at,39162_at,34905_at,33447_at,38285_at,34745_at,41498_at,32219_at,33520_at,41096_at,40955_at,635_s_at,40224_s_at,36452_at,41101_at,41225_at,33702_f_at,36794_at,36553_at,37563_at,39717_g_at,1287_at,33236_at,40522_at,38239_at,41418_at
1,0.08113701277600097,0.2187888106925306,0.027568974190703515,0.15895679445384395,0.01665877618653095,0.1159059711736445,0.0,0.3164525227201504,0.32330362657725226,0.2206394713497808,0.10558873720136518,0.06744453400636917,0.394390771747797,0.15813829988999734,0.070930794176499,0.039034693985319745,0.12279144592682996,0.08013807869611764,0.2750889253027457,0.04539345218471837,0.12612473649030798,0.05435019862923997,1.0,0.31354965948661057,0.40918219406110723,0.49676121676560975,0.0217938989224465,0.2042656699593605,0.23740481410755118,0.06500653404965878,0.17306576567352652,0.019128582971555345,0.07215563499295187,0.1396133631465606,0.07975989721352283,0.05226380779171053,0.14304376224689747,0.18129123468426014,0.2229587311276216,0.15155937291527685,0.1936112563578457,0.035062528948587274,0.38398634561579764,0.10569744597249509,0.21422387533267068,0.17090525760969827,0.14008664553833627,0.6598782707931419,0.06642535057946836,0.11104201267604583,0.1435818895376663,0.0472999605833662,0.1275046372522457,0.0710029098179828,0.7068563648400515,0.2330926632405335,0.34205957446808505,0.27459753678675214,0.2410327983251919,0.2769189622893821,0.1902834008097166,0.40621703089675965,0.3366278107488237,0.1847695160889433,0.2884767888732996,0.3896804004620716,0.2296477873822733,0.5253311399154778,0.07219326172899974,0.06470746832030196,0.03586576500154594,0.3517232751610684,0.3578483773036302,0.3918628013777268,0.05636856844378507,0.1813539438272031,0.10003757279729476,0.12678274215892443,0.48951249755269854,0.17850256184232274,0.11428760505591953,0.37060563599564067,0.011216065541253302,0.1797133211969105,0.2731144437973209,0.34856714740588124,0.012871938800854403,0.1835546038543897,0.14005711260052406,0.0955836209601506,0.08083731178846859,0.1726748476318019,0.22231281424106536,0.19431948487254128,0.40711663947797716,0.19115186814548607,0.4387184168678957,0.2032331203439239,1.0,0.01906551587376532,0.3543613866031324,0.14785950046800334,0.4312570693084754,0.368673896499239,0.10431879533303302,0.19749853376433837,0.3985250959440138,0.23530313090556207,0.18566091412315128,0.38337769174933456,0.1791276395277947,0.008473243931341148,0.25999366487171366,0.24710735963581185,0.0718569724305862,0.2391824100346886,0.23821454727672203,0.256579924210635,0.341734138083321,0.10845964863486766,0.1716907307395569
1,0.08483127811318818,0.14634218463540125,0.05237007885426349,0.17996120992035655,0.015453012190791812,0.12954701441317779,0.0923678255502983,0.3827640238169854,0.3146121944763081,0.37577619788385636,0.09293941979522184,0.05205016055076178,0.29476665320534723,0.09864203618708038,0.15123162906230592,0.041527169034165916,0.09957562477463734,0.09114941775359946,0.22361216578074417,0.09765932087338015,0.3251066892899378,0.04809665167852622,0.43910601849225706,0.47653385103694806,0.11352628470171294,0.3016613890261685,0.0748095310365761,0.3255317255495239,0.14854893085319565,0.04604326992885146,0.17893587249581927,0.033830235965981455,0.227666020264324,0.18524080231685078,0.08714767525897374,0.063435846244308,0.17888634879163948,0.25848256361922717,0.14420738395215976,0.14997498332221482,0.1755003089794172,0.32964335340435386,0.31567121452722774,0.2096577396339572,0.30365216276012436,0.2044186761540827,0.09740354141831187,0.682245106830059,0.07542160250992332,0.10321444264871264,0.18271593120832133,0.0448616292819756,0.22375940476438586,0.2962010399387877,0.27579349713329254,0.2599552290569726,0.35411063829787237,0.28359241662438306,0.18346127006280527,0.39470446643487556,0.23662410464029895,0.32825923134890733,0.14245856288274655,0.2793185859319733,0.19233819313121453,0.2536003080477474,0.25693458908527933,0.18508664945968176,0.14055557499212817,0.19148018333782696,0.5636411203691224,0.35297429161193467,0.30076538247744466,0.39229334098737084,0.01660945826127415,0.10986129321647921,0.12345794977769428,0.22130420482972382,0.06385172616328394,0.13855985896093878,0.10475812322149426,0.4915771446364627,0.00875766746709864,0.40937450290743915,0.3648078043098428,0.389960666791534,0.03622832944215389,0.3050963597430407,0.5424113102861513,0.1329816441794791,0.12459786999632759,0.16488562136161142,0.39353172985459983,0.17979477227955665,0.3884074225122349,0.2360121444947023,0.06855527416220038,0.417950001472277,0.3172224783566416,0.10223516969159002,0.6296992864631993,0.10043844524360805,0.16677717539685633,0.400589802130898,0.04067008203161832,0.14782383349018643,0.40529761456844,0.15577915113131416,0.37678017514695544,0.3180498427292523,0.08870476084908276,0.00721316860840285,0.4037377256889452,0.20746396054628224,0.061103757088460726,0.14511875382595602,0.13703118374898815,0.1668850829228614,0.1301830315520879,0.15140221573262874,0.2951614680921415
1,0.11514648788246762,0.2503991956946005,0.0414745685166745,0.16151528906862544,0.013026689549059061,0.14783516357812862,0.07637317424398271,0.20548417424005014,0.2299920585899585,0.7665106771402491,0.15022397610921503,0.05921878509983217,0.27823770619117144,0.09901187270037552,0.12541916787414614,0.05009769234831283,0.09204504479516269,0.08782853772039065,0.2844011030734183,0.0694405700808967,0.3761118823589901,0.05514144148077007,0.4410062964433603,0.3296816739083542,0.17842452880846266,0.5995663996322939,0.07825163150705722,0.1715612114739996,0.16127967560176343,0.053542906926092634,0.3193918296303881,0.02700666949698024,0.23846405457816403,0.16853274366950222,0.0935015658877379,0.04069520983467571,0.17243631613324625,0.3665174363807729,0.21047411038731892,0.11945463642428285,0.20822835955697105,0.3234599351551644,0.3574013459938858,0.12252093888946335,0.14307243402699843,0.14174023806386438,0.08981478789288518,0.8848780443623255,0.1559165954961214,0.25528975415025057,0.13381034427746402,0.024181646515294572,0.1286134094745837,0.3477148713480668,0.26589305120101925,0.15455433994387865,0.32587234042553187,0.24353060565524237,0.3985694347522679,0.4043327092805562,0.27626907505450016,0.29979276563677476,0.26888610408341806,0.139686060073036,0.17611175501738546,0.18013092029264538,0.2576764288478906,0.2523725784950506,0.08659867753559808,0.17576166082502023,0.06647930424855514,0.3483768061550009,0.28620601188694567,0.46753013777267516,0.06461623548208689,0.20807742736871163,0.09545056046089298,0.19056778655929515,0.08330179033696619,0.1364387637044791,0.08043809145655484,0.46171570917016974,0.008801245428070818,0.37977871648491485,0.22965200931857896,0.2427420865330586,0.014667987183945158,0.3806638115631692,0.22073997474736046,0.10617351741449639,0.13293426367976496,0.14668342944600837,0.31079856864610234,0.23180735644350361,0.28145391517128876,0.2803457463287688,0.23216915012662703,0.34457171461382174,0.4702499871932791,0.02213450678955221,0.35254592704708365,0.12632149366963888,0.2979835406997153,0.2952815829528158,0.052601160106581744,0.09153402348704937,0.32462939273082997,0.1900761019459625,0.4628284005415503,0.38322646987660286,0.20092279554397827,0.0073340138209379005,0.25641431738992715,0.2613097496206373,0.05074275628768937,0.11991268157650564,0.14494275912577576,0.12905818479951972,0.34494823102213057,0.08893524312798405,0.22099911826297805
1,0.07735723203748995,0.10204624756047075,0.05913345188730611,0.06978087731605662,0.022798556042135164,0.19952528025623434,0.18182987039703763,0.10222500783453466,0.25386040765904877,0.2760436085005721,0.051471843003412975,0.027498447348599967,0.4327710643761714,0.05727724462314608,0.06215414337956255,0.02781855626551196,0.030094582975064496,0.08369928557383496,0.17281483553814794,0.06953566809525016,0.21199033369324902,0.026563932422403628,0.4174088150207045,0.4268281408893409,0.06362025452397573,0.46052955376990296,0.06849597814539385,0.13989498976595177,0.14597920645024398,0.008305503121823724,0.07863212859629364,0.04039359618729372,0.28025824941784844,0.15235274218434144,0.09172488556974223,0.023479057555826004,0.09479098628347485,0.09868049010367577,0.20160421177121385,0.07425783855903936,0.1267290963540429,0.19657248726262158,0.5096844584157025,0.19987591769206908,0.10199762721646839,0.03812535687618044,0.10525397609978776,0.5072888079776106,0.1432851143670099,0.19155203360418263,0.28290418301904846,0.015977486685427766,0.1748233675830016,0.22015202542320814,0.19753300773199095,0.13831699088816723,0.3553021276595745,0.09345449513353939,0.0649685973482205,0.12516715699384862,0.7270009342883836,0.03647324792765637,0.29981320785945664,0.2740684090778732,0.3709510156774233,0.2371967654986523,0.09708424719391048,0.3996936778512068,0.08867158800685722,0.009220814235643016,0.24081752380348348,0.2761618815287421,0.373027750459657,0.22574626865671643,0.04557066481726963,0.13977641294596646,0.09408854655895799,0.21913152675483621,0.19654114729491612,0.06302683047765963,0.04925771513025831,0.2641756188696871,0.003897973474545962,0.11316919705190968,0.1778902154921375,0.1821502153961416,0.031397471561273656,0.4581156316916488,0.3090846144446908,0.13784515218073423,0.25724568490635324,0.14539889037688924,0.16379037006839697,0.14886360295198614,0.17934339314845024,0.15577173306896336,0.10595441427645917,0.1611848885486293,0.5547231186926899,0.06273489584316984,0.4760583721243325,0.14112025222917382,0.13920199695775967,0.434265601217656,0.011161049473901095,0.15428890980263782,0.29866807133719614,0.18274682057306296,0.27349145687306126,0.22386886039196705,0.14720390179016793,0.0026890992925275425,0.231675641431739,0.08877086494688922,0.05904463074635159,0.1157585114287804,0.21159850441352193,0.05656443064369315,0.28577457186319244,0.10779214759189729,0.2120026452110658
1,0.09839402076313945,0.15136909338222249,0.04228609047227679,0.2083109808938225,0.008825008876790153,0.09319949668268133,0.08295618185558529,0.127107489815105,0.15141621812406247,0.6788822750472467,0.050277303754266214,0.05378120168611335,0.6235904445341865,0.09860410423699884,0.11582143103567238,0.0737709246448751,0.07300363353951128,0.11533503746913987,0.22389193077814634,0.09017827707757461,0.14802817625584863,0.06661719125158248,0.3411140734017812,0.5113863979538381,0.396359340600333,0.7297990429065053,0.12993777507967827,0.07513867876954111,0.13791640144281772,0.048729490344126616,0.19084672878058767,0.014742738191429627,0.39944549582174865,0.38823752671226663,0.05524773147032843,0.056297775164435446,0.11833224472022644,0.31451460885956645,0.14168947724823316,0.09256170780520347,0.17293340305176594,0.24863362667901803,0.7916086031262489,0.03333678006410919,0.2753070189502036,0.09566477796811175,0.08350536446369901,0.752099013667364,0.14811733625980716,0.22111209586725156,0.09028110143262819,0.019213317322235565,0.24282528500864922,0.07267284374668387,0.46816768052762403,0.09758173849985811,0.3383489361702127,0.1648600027676553,0.23810188415910674,0.23204065258090395,0.12301463718467766,0.4229464958553128,0.3070011585841629,0.29908800642410566,0.2509607759409504,0.23788987293030422,0.1990710876015998,0.4518648778965879,0.00138194031417276,0.06508492855217038,0.26502929354590643,0.2408206667917683,0.2957626031555992,0.5244690011481057,0.034772761190754196,0.19574218480436134,0.07132569353121673,0.3297786459631043,0.09924514346624899,0.15883422400969643,0.10667725497981603,0.2797758056982719,0.008000312559168351,0.3676982626062673,0.22750436808386723,0.290316538677655,0.003371665590382991,0.3566167023554604,0.16485040752691577,0.16010354565422025,0.342959970620639,0.12686873103938343,0.24192598632060516,0.12293081650054397,0.22119698205546492,0.0672284528161596,0.04505565698804407,0.1446953858838079,0.4232493212437887,0.011133354737577669,0.45162106259459767,0.12150352234100201,0.30289792893638595,0.19720319634703196,0.061151795161915545,0.17061527340180313,0.2537436977951689,0.33510393789264004,0.44421689431200834,0.3548270021775949,0.134456575957435,0.0068377271714007495,0.18986379474184353,0.16929059180576633,0.06605546567305651,0.137210815472455,0.10349612612265349,0.10769320155193896,0.41362186564600806,0.08127752282946275,0.003940262316764024
3,0.04727291385178471,0.14752498669347686,0.009384257716186757,0.10531093962778032,0.011062699727778435,0.06265728666209107,0.1615408352190907,0.19059855844562834,0.24256595782228887,0.0968784953010298,0.08611348122866894,0.05097982213882685,0.1086224928292587,0.1512726169252361,0.02154143379562547,0.027533400221788032,0.08326630238815079,0.08136156081361562,0.21937572439151112,0.047840641087414086,0.15903131266389017,0.0455319334701183,0.36023030234273073,0.3941326923669533,0.023540782902862056,0.7451702979680574,0.030875701927454847,0.20245617157604343,0.14508333922719663,0.0473355597502541,0.16842428586055083,0.029625850805954614,0.05050505050505049,0.05358130017574402,0.06869830562916567,0.0410233970107618,0.08866753755715219,0.22657869934024505,0.17309654836956004,0.11766177451634423,0.18438940913628368,0.0,0.15812727528059542,0.21701995657119222,0.14842722929425722,0.19668818904554838,0.10002035297880382,0.2791461746777889,0.07420027170185368,0.12255993565156514,0.1723301745317635,0.04329413058822452,0.1310477063837769,0.019201447648409094,0.06831007906866358,0.28007062458618404,0.09068936170212766,0.23280594123345172,0.13984647592463362,0.2696442899170901,0.15509187169106195,0.13059532780708366,0.18866006194878587,0.16793300575492803,0.26968828158360275,0.24489795918367346,0.22997032640949558,0.07310321354624615,0.12533673862085853,0.06627123213804258,0.028239136811562027,0.3562269343841872,0.2768204558087826,0.3094144661308841,0.0463168614093459,0.127699951694155,0.0857599098252865,0.03047729152755215,0.3588766342535186,0.18841937083356292,0.11514790549930515,0.30372100264673835,0.007639667364915834,0.22918397285211828,0.25928217821782185,0.23618655178872447,0.02251502657592767,0.211220556745182,0.2344942910027289,0.11586131157828679,0.025986044803525524,0.19257153789390258,0.1700865153779952,0.15918379347858047,0.2677915986949429,0.2430138174608092,0.2933034925496202,0.25193604428609284,0.3542851288356129,0.27026006156867927,0.24159890990832947,0.31868564953938616,0.5331721205975272,0.3527397260273972,0.6305992952754119,0.16754640806361415,0.264730228008127,0.18810970938250166,0.1937927370567771,0.2843576094846358,0.08366125367178408,0.0059460537585207624,0.17567310738042444,0.20120447647951442,0.13178408589498455,0.06523086636970186,0.3478009482326639,0.04926308722232623,0.8474802492762157,0.0807583553515969,0.10674528821778904
1,0.11229882501838581,0.16015139866343367,0.024881842817306116,0.3471712128089795,0.013559296958219906,0.35177876916037526,0.1674552561201399,0.2587903478533376,0.18247595517515222,0.141566923363717,0.20226109215017063,0.0694134281221507,0.21994242697234218,0.15297955467890603,0.08484095770371904,0.05792892221576807,0.13505117465952904,0.10714207686089447,0.6315494984213261,0.08967108766768948,0.19065247570569183,0.044113153184616054,0.34675818254013274,0.4094789066592709,0.10567577726467273,0.7730167155789034,0.06871452420701168,0.20924920649046305,0.18398283707004265,0.08280818934223899,0.2255213132657589,1.0,0.056579674929713476,0.07148573833117434,0.09421424556331807,0.0837697766959756,0.23767145656433702,0.4489161168708765,0.13449818310141248,0.264342895263509,0.1982221799686267,0.5867994441871236,0.25236845232308175,0.2198118084996381,0.2549139064353737,0.2687661966881891,0.11072020469281539,0.3991545073318298,0.0903917551320232,0.21655035786369153,0.2565648830605277,0.051608290326424736,0.16862924907775995,0.03231517629252328,0.08743270419825874,0.15799098275372828,0.48895319148936167,0.3459107892430463,0.3381716678297278,0.5972185076223588,0.18399252569293054,0.4502637528259232,0.3537701274442579,0.16791388639274993,0.2718843408772037,0.3640354254909511,0.2870597342278416,1.0,0.10340062274778714,0.17546508492855215,0.1153190578497982,0.4059548383061237,0.6091418309317143,0.3198191733639495,0.18983241302420312,0.11344972741701748,0.11891790343791095,0.11880961160887808,0.16482847136113468,0.19695884524268636,0.12258178368958594,0.5791063366028336,0.013581296940226062,0.4139698474699093,0.3376528829353524,0.3757257913466941,1.0,0.3783297644539615,0.26927323989555,0.0473603702541575,0.12824091076019095,0.24031812839924566,0.4335734021832677,0.3139866513774956,0.3586867862969005,0.2337815230187744,0.4003180399316803,0.4513412443685404,0.49654218533886585,0.03535005382537914,0.5643019456014882,0.21532095177102314,0.25636725301298807,0.8734779299847792,0.02925061026076207,0.11642593123013759,0.23824215516592667,0.2148730782981766,0.5294168051961406,0.5155456085168159,0.20692235215873192,0.01207044219961752,0.374152676591701,0.19513467374810317,0.09900148714680264,0.33393906960448755,0.17052769533207413,0.07782935127144083,0.0807596054762255,0.11068465211143558,0.2600297586244902
4,0.5255092442148831,0.8125554438464724,0.5171092428624366,0.703420954896216,0.16529692863060716,0.7009551590025167,0.8256788726599464,0.5720463804450017,0.8292155651636813,0.036743247239113944,0.9232295221843003,0.5081068224163219,0.03858738985016516,0.7833327011341653,0.5346305112813081,0.6922638221471195,0.41372423931434277,0.4612527582967381,0.7613204907877383,0.5367205132756827,0.5783844927759781,0.48134849609289737,0.02952521413579897,0.6992696681150042,0.03830746925844386,0.0,0.1442343299438458,0.6394351991931417,0.8965509111912676,0.35291128212574413,0.48967612026893287,0.010798559279091742,0.016946644548803378,0.01955461678726722,0.7287802136031479,1.0,0.30021227955584584,0.6290763430725731,0.7767265305343876,0.40356070713809206,1.0,0.8008337193144974,0.03247237255728036,0.5592596422293454,0.41860390547343446,0.6124654104625116,0.30965603465821534,0.022538923457326842,0.8057420248425766,1.0,0.6809450879040234,0.7569002025831646,0.5168837664909026,0.020270987271640725,0.0028292341706534084,0.6601822366554213,0.7438978723404256,0.736795977674247,0.7413817166782972,0.6414014442364268,0.45668016194331984,0.7688394875659383,0.941597900361762,0.01278320555226278,0.4074910022570609,0.6370427416249519,0.5931492710617985,0.034563349122160136,0.4389497253612286,0.8938258290644379,0.1415762226785162,0.6853693626071182,0.8721511951083936,0.8907864523536165,0.46074566986507015,0.6825960941273894,0.528805811259315,0.02994907162861158,0.07387152211272814,0.5448184673020771,0.6596960271766704,0.6966215164253464,0.8252854356443677,0.853797345304795,0.7350393127548049,0.733751638883686,0.011434479161492225,0.6238543897216273,0.016513778075459232,0.2073854722309382,0.1216746235769372,0.5981852469321381,0.686325134755628,0.8544000470436036,0.7170167210440457,0.6694342896090216,0.8279639554744095,0.6446512175730985,0.09840684391168485,0.8635809930310299,0.5904119257334254,0.5451500073895265,0.7680876789266353,0.5318207762557078,0.010574361015948847,0.7686757505080677,0.7361727744751297,0.8102558864089073,0.3972682558996418,0.5329058795064117,0.3876295516266696,0.8636373235718561,0.4816598036110232,0.7266691957511382,1.0,0.7571562222076776,0.21140577419727863,0.01701064537161966,0.038883164041415175,0.07141334075001159,0.6966549101730409
1,0.0539944243958337,0.18944053462653024,0.016490250350382884,0.10976767218256098,0.033552417445851586,0.07226607183710823,0.20236319687307136,0.22322156063929807,0.06496514603370689,0.23604450844014757,0.06940059726962457,0.03596865626280111,0.5543190125604465,0.12186587262451162,0.009721934727109638,0.010635264297407193,0.04454553019166228,0.06889733674160495,0.0822309260221414,0.036466918570740234,0.09316674379145455,0.030072685205395727,0.6650831017074139,0.26863578934393395,0.2928260752832519,0.7610215234178772,0.030441645166186068,0.164189730355077,0.14047433811915033,0.04163641643676492,0.0979318112009829,0.014277105958723071,0.04043908631418268,0.06622991938877383,0.031106962177788484,0.021215933487398978,0.09853309383844981,0.17778039585296893,0.12256673883394213,0.08305537024683123,0.12207063744830537,0.17616952292728114,0.5320240680126606,0.07799607072691553,0.20016352967582646,0.07664602275222912,0.048411013869101266,0.6914019690423787,0.21980635711535826,0.10930482836693502,0.08184965380811078,0.024264146446544635,0.09991871782580605,0.0507249412172087,0.12484854541139438,0.17720780653907997,0.3506893617021276,0.05253932376954657,0.17623866015352405,0.2190960149772666,0.10327000934288384,0.14319894498869634,0.4123732059678907,0.1189109611303367,0.2830476422863417,0.29830573738929533,0.15730228357631276,0.4670987321666619,0.03346394710142392,0.2366136424912375,0.10900053116849137,0.10955776568461875,0.2325437208705691,0.3437858783008037,0.02203474642484045,0.08869298185080395,0.06243346483812387,0.3099255508934889,0.5942395962496465,0.1263291278717426,0.10368826241369421,0.2629456640199284,0.005223344563423965,0.3415489846055957,0.12296156086196856,0.1721764375351189,0.008441582633748944,0.41985010706638115,0.07837595659080315,0.08577816128020081,0.06237238340066103,0.06500587608297576,0.09629931603025775,0.07604892534768165,0.13506831158238172,0.09811636408699423,0.15822486601095473,0.19017402314419482,0.3980649044618616,0.00855304160607377,0.42283888918353274,0.1752894231242918,0.48995670657981977,0.1926845509893455,0.03423571605675513,0.10098612872867137,0.01779667394085334,0.18711374431789163,0.20287570050213366,0.20070166948947493,0.10964085795045171,0.003766146914927318,0.14095660437123853,0.20345694233687406,0.04814433495121832,0.13892407378175783,0.19354931966233663,0.2073006978560777,0.39630992688551936,0.08264960830667964,0.0861209081891326
1,0.06489763806461545,0.1657844934650186,0.006822373991549407,0.16254694012297283,0.014524647887323943,0.26155342026996115,0.19867311252828637,0.2717016609213413,0.0942821847701403,0.22283468109998325,0.136742747440273,0.04218586889015156,0.9942685843869403,0.17990175624928875,0.040916304422824804,0.043100807942123884,0.0976895126619144,0.0476284110025999,0.14150113904320372,0.032999010980650716,0.1795207979844722,0.062197144977517785,0.9691417550626809,0.41685926473760443,0.14636202545239757,0.7056886659873866,0.014126574594020338,0.11582272848625078,0.13429756937077114,0.048678669957891677,0.13646291935428825,0.037678549418644465,0.06082023005693012,0.06398155100289607,0.05940335662089456,0.06692283499022275,0.21558621815806664,0.35808199811498587,0.020772730307394443,0.14674366244162776,0.2201834862385321,0.37422417786012036,1.0,0.15256953779340296,0.16598262096386315,0.16067114683533185,0.07043584450324193,0.5671095653434048,0.16522039268440547,0.11443818007134929,0.07107303532114481,0.014203738163551534,0.20984556386903147,0.02877005735860016,0.31429856227437947,0.13051360469149034,0.30425531914893617,0.1801743622860833,0.24783670621074666,0.2912810912008558,0.22921208346309557,0.2537678975131877,0.210992362802355,0.15862187637420416,0.3022936619288721,0.2668463611859838,0.22884143981421756,0.15870323623677568,0.09302732393380679,0.09034780264222163,0.20166168531041642,0.2779445799712266,0.23545131910890668,0.3264207807118255,0.015885208627788368,0.09806086536470913,0.10373223119794603,0.06304254661789768,0.08765254845656853,0.1836813398710815,0.12926565636512033,0.3874513467227153,0.012033527981559008,0.42302797857862456,0.19945762958648808,0.38808765686458135,0.03639442899011475,0.2891434689507495,0.41699665560920857,0.12633354251647316,0.034924715387440325,0.11063434365519693,0.3279204602074558,0.1657845991002911,0.27375611745513867,0.25543713984757416,0.31188527003946054,0.35729218809811253,0.3702487065211823,0.027384842017790702,0.4536201079484491,0.24886940243361738,0.20716486602441592,0.3488394216133942,0.09347029715071958,0.18028560906747407,0.3666190082022725,0.20825884876653558,0.31571438364381066,0.20557101379143478,0.15228897633431246,0.007894829467459789,0.21457079505859994,0.15850246585735964,0.06740370315896128,0.22767085420364286,0.16518906834213465,0.733536471211016,0.0910447028804161,0.094812960645251,0.19989253830045184
1,0.07935829242846637,0.08767520255485244,0.02220092207111996,0.15383980522428095,0.013596283583856077,0.3279855868222375,0.32143591853528075,0.3565653400188029,0.2277419924115415,0.09598498386536904,0.07002986348122867,0.03304835022529962,0.25044784774212253,0.09577817395592307,0.024108190160767262,0.03408142789248561,0.06093806340665133,0.10681435843656464,0.29543183725670435,0.020858164481525623,0.1718854439816957,0.04899157462784302,0.2626921549719213,0.40707528273396815,0.26075283251892817,0.3100873098676624,0.04899681286993474,0.32529441428613803,0.1328712544498668,0.026804123711340205,0.22401965803214913,0.057570632301181875,0.08473322274401687,0.050668734890551896,0.058961695976873035,0.0472589533563976,0.1797028086218158,0.1863807728557964,0.0658566128432317,0.12679286190793862,0.15353900270951182,0.4648911533117184,0.2495597973447408,0.12393754523834141,0.2447814794625966,0.08081872886194932,0.12394964091530251,0.333466927514967,0.16448582415491433,0.3607198981149781,0.22508854216521487,0.03138664051113291,0.2528792647089473,0.0326782054074583,0.17750602695579398,0.10978339691648009,0.37896170212765956,0.09054845703215093,0.14856943475226794,0.27996790585718107,0.27804422298349424,0.38379804069329315,0.10074953301964863,0.22522226258532016,0.306960287927774,0.26045437042741626,0.2500967617081667,0.1633207589982131,0.07471224154217541,0.03936370989485037,0.22454156988036816,0.26484018264840187,0.4066789241886518,0.33388346727898965,0.015178516561174953,0.12542267614381342,0.12921911202955727,0.11617847852736278,0.21088994757336463,0.18395680678750484,0.07696380120442063,0.2870621205044372,0.010055990166407703,0.31875784301595994,0.26252184041933607,0.15780108634575762,0.051357359296607216,0.12231263383297644,0.7163060547502568,0.06397081895199246,0.14569225119353654,0.1558391866407937,0.1584907369660733,0.22219281997000975,0.27355220228384997,0.2326662122808104,0.4433123269921669,0.3557021289125762,0.773730853952154,0.013229711609284406,0.4284892520714597,0.16307207251588746,0.2368267093100355,0.2686453576864536,0.005730689044640707,0.3084141467872389,0.2284596282639777,0.2997599468818632,0.2108104402666621,0.16924751996128715,0.15061242587152915,0.005652740135862871,0.2779220779220779,0.2489567526555387,0.022094752496282132,0.1956617989597249,0.14046178159811895,0.025590208065692725,0.5054026203444721,0.0906596208223242,0.28408464675410555
1,0.07580085173339719,0.14725885623040982,0.02289651231877907,0.11843354103907897,0.01829728370221328,0.1965511324639671,0.05937564287183706,0.258100908806017,0.33746580781787705,0.8026882480747721,0.12630119453924915,0.05436262008271998,0.27921882927940517,0.09966619883928232,0.04529083005588905,0.03288799704282621,0.09610850692036724,0.08736973192632891,0.3053035450221814,0.05740116146374863,0.16710370713147205,0.0646418125463832,0.6934029156503488,0.11663739175988413,0.23599849648284377,0.6578441601230026,0.01974806495674609,0.17249562457358134,0.2064738194591791,0.06626978365035574,0.1130336848571721,0.029821005491721335,0.03100394850587603,0.09930775006394442,0.08443748494338714,0.0502536613381832,0.20803396472893534,0.3581526861451461,0.20103196024759412,0.06341727818545698,0.24271521604791557,0.3955998147290412,0.2540536453100863,0.021631682349291696,0.14461153685830633,0.13651337462116223,0.07818451429069868,0.9049126429910604,0.031967006367735626,0.09264610595148544,0.13207938483137102,0.03154247371460524,0.05899418519830767,0.1004669112924395,0.2084602220917596,0.2532395876028628,0.3840340425531915,0.3007057521103372,0.2544312630844382,0.4139609521262369,0.14543755839302397,0.2612660135644311,0.3145437779301539,0.20322352446322392,0.17641676325260783,0.23688871775125145,0.26783640820539284,0.2964007147516805,0.07455480530385193,0.011809112968455097,0.030340027113376723,0.35678989178707704,0.33681104887330565,0.3218283582089552,0.060310242206635,0.1357739286453661,0.11719581689523452,0.6406011740434736,0.4289542952859535,0.12803702275356732,0.0507136081882955,0.32965903783278844,0.009797527777193398,0.15325474115838028,0.10818287711124056,0.3398576512455516,0.013998931995429932,0.4067237687366167,0.4259572696375477,0.05412613743332287,0.038589790672052884,0.137008390499877,0.4307197535897088,0.19058539884155126,0.3194840946166395,0.17181981535411114,0.16090464691677955,0.1523512264067607,0.3858408892987039,0.019495174601975484,0.46691987907815447,0.19384206118528005,0.388509692265689,0.4538622526636225,0.04522739416035454,0.10891062100195041,0.4007073519452178,0.198171510291639,0.13357954448081438,0.2681466247278006,0.1841157235492989,0.006328534722466651,0.18859676908457396,0.19674696509863432,0.030886895131637004,0.22768625427833322,0.1555525575299695,0.12582067487395338,0.5237352176259875,0.08090668891670144,0.13694478121900144
