Type,34847_s_at,40825_at,36148_at,38032_at,36924_r_at,38711_at,40272_at,916_at,38982_at,37588_s_at,35109_at,36569_at,40478_at,31817_at,33157_at,33340_at,37446_at,33942_s_at,38803_at,40193_at,40175_at,37365_at,607_s_at,35622_at,34708_at,469_at,1596_g_at,41016_at,41008_at,40607_at,36970_at,32822_at,40471_at,34808_at,38398_at,34767_at,32611_at,39631_at,1815_g_at,34656_at,32652_g_at,36215_at,34355_at,37042_at,39760_at,41344_s_at,37286_at,1711_at,40380_at,34849_at,38175_at,1566_at,33450_at,37616_at,31841_at,34860_g_at,37114_at,32321_at,33341_at,39164_at,41430_at,274_at,37879_r_at,38368_at,41209_at,41346_at,32132_at,38937_at,32530_at,37537_at,36908_at,36401_at,32206_at,39162_at,38285_at,39435_at,40039_g_at,35958_at,40213_at,32648_at,36452_at,39182_at,1529_at,37718_at,33323_r_at,35835_at,32079_at,33397_at,39556_at,39770_at,38721_at,39124_r_at,36937_s_at,40284_at,37293_at,38404_at,39315_at,41745_at,40292_at,34264_at,32219_at,31432_g_at,635_s_at,33282_at,895_at,36046_at,40522_at,35174_i_at,39994_at,39735_at,41096_at,38784_g_at,33143_s_at,34885_at,39341_at,32893_s_at
1,0.06442741721351894,0.18784390614129404,0.05034552297515411,0.10898654075975159,0.006593007500942857,0.13491075134910752,0.024600513780641788,0.11907270811380402,0.10237366725525346,0.1707917608364111,0.09389224811468169,0.06016087418424647,0.17736116860843337,0.07381901655189078,0.043578382153926745,0.2695975542982296,0.12041288616243617,0.08097273558439934,0.04832247102680495,0.0800271607333398,0.1012586887093744,0.21041443159693246,0.1889092912229159,0.24022666132448056,0.024094871275086156,0.12344208413297156,0.1751031752716247,0.03192771084337349,0.1313638411533758,0.1769172844612725,0.05240409471616172,0.13361092498643948,0.30340598252889794,0.29391250833376076,0.29797549150973274,0.02752106945655333,0.17438758810870714,0.13191911370135648,0.4685774204823488,0.134232768124311,0.026934804704515754,0.1532446571682992,0.324232608360327,0.3339943271668465,0.14799859550561797,0.3155549777819798,0.1150574097209828,0.3618107271358045,0.08299891412114631,0.2621884241656105,0.19113486325055015,0.09515295987286454,0.1144422310756972,0.19033426394023994,0.031326447404185914,0.22374955842320723,0.11621599849628098,0.3344896276961121,0.20312432979608644,0.2773787158802078,0.02208497205842899,0.12109931522588353,0.028908794788273615,0.27918048847561916,0.02585149384296717,0.06312785173779972,0.22107387475538162,0.11597942699588187,0.18702283992923285,0.22032536653946572,0.09725225988419028,0.1788557568840063,0.08331384927129608,0.15589846280699687,0.023975901339024344,0.21349732966499432,0.28684364191708217,0.29686582932269046,0.21951832671325858,0.0046866137266023825,0.3745008654521773,0.3289341578755911,0.24793348712033836,0.24977192093258996,0.10614030358806904,0.44305939555725055,0.14514494793132562,0.22676614336492895,0.24591865418297398,0.4064354784928309,0.411897782309457,0.30321789080363615,0.3461525666189827,0.046584185045723495,0.2690613351406303,0.4475370962898533,0.26139427397612014,0.8233122418305463,0.12405553761704877,0.47505588428665346,0.16708920004680372,0.19613090686649337,0.37572428324177887,0.13432256059664385,0.11149028458882763,0.2854608499314571,0.6861475047843368,0.012534550805154088,0.30808595205564526,0.273133507493469,0.06031716098661443,0.16213959550521118,0.38672670991024627,0.25960652352637514,0.19174939090256807,0.07352220770738081
1,0.15811933391495658,0.13749920941116947,0.05186722757978792,0.06574848657014674,0.010068304675168668,0.14373730091105721,0.03313449732224496,0.11556800121092864,0.07720821145991993,0.3060838248534627,0.1543243426863238,0.05197753832144483,0.2741439470104678,0.14945028391929444,0.06451084821233684,0.20802153677678412,0.23296477243507327,0.15227906758668114,0.1906017802348287,0.07231986172717574,0.08482058989291753,0.6233559820399729,0.09585016525890562,0.2728903134718486,0.019995945672004866,0.343083405025037,0.13035177854515848,0.11329455754050685,0.3832142627276823,0.2522511056667409,0.2954606555681935,0.2226636035863565,0.2076678725844878,0.2849376891122622,0.5530489438935854,0.0943330427201395,0.36079790729739825,0.3179073353303582,0.5433531399277641,0.3321959157961048,0.08829679105561201,0.14102849510240426,0.19368605069669392,0.3136624915284018,0.35274754213483145,0.28684882291765157,0.25075852222023914,0.2962095222157141,0.20400358812142957,0.2802140543585411,0.36183590066016974,0.19065355582042112,0.4603087649402391,0.3595035086395533,0.16397118782277792,0.23167196558818032,0.14618297038210573,0.2470634702569034,0.15076907239489054,0.6308247688510702,0.02356339226084127,0.32060296888643774,0.14742545727887746,0.21539677901720491,0.023552242607873763,0.11149708019603059,0.30112524461839535,0.42224146768235565,0.10438150491703989,0.3787909218718618,0.12910491643162542,0.13211585104865173,0.25845608292416805,0.4840685552741622,0.5412472379081757,0.5298915682149214,0.8291335399541842,0.5398520953163517,0.18517773643722663,0.012583309699376065,0.4449623828212027,0.17225172790105492,0.32857554786620535,0.13086670045615814,0.2672375950156723,0.36459624368385934,0.18950182943990992,0.6053206457345972,0.3509633057279391,0.10940313437812606,0.37343869487637016,0.5858568958786459,0.2739279417146279,0.6886229155459924,0.49210437139952556,0.14712186636016275,0.1789960200282449,0.3892827487623632,0.34872457216661285,0.30156476002629845,0.2665860602987636,0.77680710608146,0.2662352321468884,0.29051429459291483,0.495433315592189,0.4502056285783404,0.186672555081211,0.03692982576768108,0.2513228170413613,0.2094046473257253,0.012858255370120098,0.5111306213144948,0.1594801437304587,0.6880905492992754,0.19661428560164632,1.0
1,0.0823312976520123,0.0027433432420466814,0.009126534170024632,0.03268812569794095,0.002486346049084382,0.0823884118765157,0.035561893151042794,0.09860917860615129,0.16878512987100514,0.09268140308325526,0.04120524492152999,0.053203824556078305,0.15426695842450763,0.06395231766743184,0.020605055223294186,0.2110558496075926,0.08672813429820371,0.08822449186912454,0.09069814622270686,0.09674688489316485,0.07342350804684075,0.2999562919696428,0.13183988248255601,0.031041917081640044,0.033172511656192984,0.1187214611872146,0.08307364047278139,0.07131283755712506,0.11617429362167729,0.43028201130590643,0.20725881501395926,0.17245780287801918,0.16363716579899407,0.2845274116621366,0.13540575437912636,0.035164196454519035,0.2602992152365244,0.3591044634184446,0.3463590819060934,0.054228568428788926,0.027457528677217947,0.043800089047195005,0.18844156511902924,0.2953512889379753,0.21225421348314605,0.04346695660395197,0.06966506038431793,0.2829888712241653,0.04315188140314431,0.24258555133079845,0.1475950958817982,0.08527016289233215,0.20004980079681278,0.1406851278955708,0.0513726556129383,0.07531222076761632,0.14808947128165192,0.39345491596831067,0.2609270046067136,0.31119460713891045,0.014515917276966897,0.11586010386506732,0.014438737158606874,0.581667554699988,0.015169695466520087,0.03023076778639428,0.06060420743639922,0.12334965269799743,0.17795381010822267,0.29517306018611505,0.1270219360754258,0.2094449992866315,0.2653534408853558,0.231462394722893,0.009565808608283441,0.2823434212655769,0.17984997529533303,0.1364596783660054,0.3553471768314143,0.003736528644356211,0.366086271015064,0.24130956711531468,0.11394655901576319,0.21895590471363408,0.25970565357690206,0.19501382400610165,0.17844075429214748,0.30913062796208535,0.25071896555452244,0.273191063687896,0.35323731837879174,0.14929451787407283,0.1670381582886989,0.10492200107584722,0.4096238563198915,0.44167106748262974,0.16099627680061623,0.586589903406523,0.08537294155634487,0.3943984220907298,0.6616872732945902,0.24440536269562116,0.25968846414327634,0.3478868862647607,0.30656697471744626,0.5294734295621321,0.3126944403552676,0.11841471967436297,0.2546515960750217,0.33644988312938273,0.01884038232531177,0.3198305629347369,0.4224648840356526,0.34679081505840964,0.27160620372633587,0.2500489875898106
1,0.1314057580700224,0.0863915944595535,0.02540544932760601,0.049169327821640574,0.010865890963947982,0.057197788993030525,0.015865154351896196,0.06418795009576816,0.13429888527948886,0.14555426933465634,0.12251171954616481,0.1297192290180604,0.27605121532911464,0.055958277959002864,0.038989173615052164,0.23182834458842858,0.0784997979649561,0.16563386445154687,0.021802804757436657,0.05576768754574555,0.12350491577431273,0.22750029800929786,0.1500183621006243,0.14919008642893938,0.08237178187715387,0.04978713078772638,0.17045677868553302,0.06132114665558786,0.19244384372787537,0.2090107862165516,0.1304622065970427,0.2225279984684598,0.25136768728492015,0.22688342991948313,0.23956683801495843,0.05274629468177854,0.38948236537247266,0.1866980484855895,0.30671094023068857,0.13457399338547957,0.047691302453898646,0.14140416295636687,0.18450820093578077,0.42112000803233013,0.17920470505617977,0.2863051905077054,0.12371348682253555,0.1913647393523554,0.09839006656909492,0.10014082523588229,0.2509430996541968,0.14858959078267778,0.1258715139442231,0.21155587414170376,0.11482400108725198,0.14556708850237934,0.4141806073950753,0.16147192837844024,0.19339189664490555,0.1703134784690758,0.013551233824427612,0.0678569787214486,0.0760304434978702,0.16258744263591207,0.034614456458348694,0.07341757890981468,0.0819777397260274,0.3205517948355397,0.12882724215425317,0.15237330119836645,0.12584091611270018,0.14067627336281924,0.19181084872574233,0.4856293067907416,0.021331847626961793,0.2580190969412526,0.3152764676818039,0.2843350158469304,0.18402131831665744,0.0019781622234826997,0.2814133433874312,0.24258275736631502,0.20160515186466746,0.28390775468829194,0.35209130746185896,0.2650872342454,0.05619195046439628,0.30427095675355453,0.33933011871040275,0.14443147715905302,0.2720653836349733,0.332385254587028,0.1321789369794959,0.27455621301775146,0.21097932904100306,0.2513513093721848,0.13485684940300421,0.5310276326715087,0.12450758798837586,0.2593425378040763,0.2939077187097781,0.26065083855839327,0.22217623598464892,0.2377447172156619,0.366162988936926,0.1916377711474881,0.5556357034201874,0.03635569796064302,0.2250031052043224,0.5832531280076998,0.0052889266045754715,0.5626179474763199,0.44939878980198167,0.16319713974341815,0.11460887665875562,0.1753388308295232
1,0.2066722300193453,0.21837644677755993,0.04031039819168306,0.046646944732872286,0.014091156709642274,0.16641541587468048,0.06970871250054425,0.10618912609376548,0.11302214614026337,0.18514231115521015,0.10564576397853115,0.06140537259068144,0.26134011473179963,0.20430107526881722,0.06775221547998428,0.14097006753057129,0.1823090768835176,0.11644226336065765,0.07533030710318768,0.03191386167426521,0.14390381363892543,0.3268367306393292,0.09881748071979436,0.19134565851983285,0.03305899047232921,0.17464099000727948,0.12796541171846487,0.09376817615288742,0.3565038295681277,0.17966421670007532,0.15117361182918004,0.16314093360135284,0.24512485661342978,0.2171906251602647,0.10329622140473114,0.10860215053763439,0.4571086169349123,0.08410599175378178,0.25051846673657224,0.4453252139219907,0.09757514157107594,0.16381901157613535,0.12144583269062675,0.3099600893596726,0.19008953651685395,0.0899948000378179,0.3512404069248617,0.2947452096058907,0.18280534441244511,0.10483030559076185,0.3856491669286388,0.21225665474771552,0.29611553784860556,0.22368520335018485,0.12112666485458004,0.1623911643081271,0.3401090196289036,0.13512043778907357,0.10407569765546583,0.40943750690684055,0.020880544789282307,0.26600487154740565,0.13777875219243296,0.27588044206871654,0.07276493340215445,0.1049063972811086,0.2524461839530333,0.44002191625868253,0.1758100763456113,0.3220191470844212,0.07244585746035859,0.1743187330574975,0.05513989556542748,0.40826903822368804,0.03315454493947006,0.3481469493445541,0.5957867313479764,0.29457682826622844,0.3174619136205943,0.006829622802041973,0.19415262806121575,0.10617679156056747,0.2884948096885813,0.21961479979726303,0.1277554865854942,0.3204785966250358,0.14565156206023078,0.08893661137440757,0.25785456353925656,0.13807935978659552,0.3895934234004588,0.40494116334839103,0.1520565110837575,0.27025282409897794,0.3824466282616062,0.2422519751897528,0.11713955578379764,0.5392601507236628,0.23661608007749435,0.29580539119000654,0.2933421740317485,0.1354437477697915,0.29927007299270064,0.17642945929148537,0.315142493645919,0.3057817917909846,0.29719809607929726,0.14798745857341272,0.1820394981989815,0.21985425546542006,0.012564911141143973,0.34984635714835244,0.08325944592219267,0.1403590616217043,0.13859036325072735,0.14981221423905944
1,0.08950043621742594,0.07146923028271458,0.031549516341703936,0.04604940932155242,0.013957061641826488,0.17908719494876668,0.06900117559977359,0.14800691626544957,0.19562199247866935,0.1024934310861217,0.04915415449419118,0.0925542570951586,0.13540126559820215,0.07321493294671982,0.03479285807831667,0.3542389122102574,0.12860448885133896,0.09206135861028841,0.04330129586894225,0.14202065273944214,0.10091427140083911,0.16700441053760876,0.18492838780756518,0.0,0.0213744171903507,0.08137559834998787,0.12439989893034617,0.08122143747403406,0.12627920447962926,0.44203336621167283,0.05449281356633233,0.13825340608149067,0.09423806582546546,0.25903892507308074,0.12261553828538016,0.041964545190351636,0.17635916137262733,0.05205849788410463,0.611441221018292,0.12452097222951336,0.027501089008276462,0.1590327248441674,0.18227158208648261,0.3286227063932327,0.514747191011236,0.245887302637799,0.07299660895948598,0.2399799179984938,0.10381946083754308,0.3195324602168708,0.18508330713612073,0.18926301152165276,0.23042828685258965,0.2139138308307553,0.06846289752650177,0.1856077135673171,0.19400660562283503,0.25511746118972384,0.2545874117475486,0.23306442700850924,0.025007563346595353,0.1557056850039064,0.05493610623903784,0.35705814613017994,0.03646290697752364,0.09887902059823123,0.10249510763209393,0.07460365153148692,0.15728949171992795,0.2632389368681797,0.384344758164984,0.2857754315879584,0.16964772815836643,0.3243418340302727,0.018763338306672456,0.13817769865674054,0.2715267484166554,0.3279140744218805,0.1910855246618734,0.002446114577424844,0.4597007763363096,0.7493634048744998,0.4454056132256825,0.3214394323365433,0.038976641739893875,0.4852941176470589,0.15063326766113144,0.6305539099526067,0.46988993880684143,0.12894298099366458,0.5549961763956157,0.1548714516758686,0.1775619060292536,0.08270575578267886,0.35560826838359877,0.5662193366675986,0.7509821543201951,0.7348514310339391,0.16390054891830808,0.4102301117685733,0.37649674324271615,0.402922210327777,0.18526600948152605,0.01176973275326288,0.1784863483317158,0.3340859608096121,0.46272142892192936,0.014727925301503048,0.46039001366289894,0.1813556991612815,0.018327029924603548,0.0723795860920409,0.30228506540980293,0.33749498116742827,0.2492292650618559,0.10319235793598955
1,0.04158612449266017,0.05743390677376512,0.018965905691249087,0.0360056227102639,0.0010485396209020687,0.1001289025802364,0.01613543344799059,0.0862361660136579,0.10281443340656969,0.10079010712382634,0.05509885182417283,0.08333707694642586,0.14072387485954224,0.03208368571543636,0.027200528222813984,0.17551788647563424,0.08196499283693935,0.3724081613515774,0.04080757233788958,0.030876198202806023,0.04241552382741561,0.15837545198076847,0.1465839147998531,0.11065327304294735,0.045377255219947295,0.06655195994088192,0.08599343047250063,0.05697278770253427,0.06719443908090364,0.45395759754791226,0.23794850584220867,0.22340225264031138,0.45820612370952085,0.12369865121288273,0.06732111969206031,0.032112757919209534,0.10527041480355141,0.304704555797825,0.38718396830944884,0.051586434983463714,0.01798562509075069,0.008978934772929652,0.35931564604863997,0.3911205100529631,0.24363588483146068,0.09011298099650183,0.019473496341245754,0.1289988285499121,0.010496671545252812,0.270412617941135,0.0824685633448601,0.07442739372268574,0.06826030876494024,0.2358333962121784,0.01024972818700734,0.15441680693223617,0.18456351870250529,0.2962746714292256,0.18683955425541954,0.3208089291634435,0.0063760438845348105,0.11641159979778483,0.013874968679528938,0.2990495178838452,0.033945796660387856,0.028215445856882664,0.03950587084148728,0.1637126849184326,0.26739293285092675,0.2529738233915779,0.28838514207121996,0.2285632757882722,0.6707135063518042,0.016628187761352258,0.047574080719182614,0.232086098074122,0.21493060234469746,0.20882732715107408,0.21790939715420585,0.0029932465967101533,0.40872735685763734,0.22379483448526735,0.20357554786620533,0.22975164723770905,0.16823209880346357,0.1728954142434932,0.13239515902054602,0.18945682760663513,0.21937985166605395,0.2529843281093698,0.2915084119296457,0.024315431375829564,0.22758242123823147,0.11242603550295857,0.25171128431040324,0.33200946434303585,0.20582025934009499,0.517426766588537,0.09219696480464967,0.5310900723208416,0.3322672491126799,0.2514738492124178,0.1542125065843931,0.23647361197431113,0.2950712824001207,0.5295540682203048,0.44100299327739334,0.0038939616881420273,0.15620419823624393,0.35361405197305107,0.007555953665580596,0.5459525630524015,0.35242195156096884,0.41846547999158745,0.25016203174402923,0.26158556499020247
1,0.16841785836209838,0.07773069382075773,0.085208070943937,0.09352898536528026,0.022645304577391015,0.1479976404273448,0.16178647624853051,0.12931902729829015,0.07732952324468587,0.37822244271723354,0.3439432026632244,0.10716041887995144,0.2967650363711633,0.20901292738915067,0.08739686558693849,0.25508760722759627,0.16614627337178123,0.38272550383295956,0.07198285699794588,0.1726470251060415,0.09440165320308097,0.20610323042078912,0.13402864487697394,0.20861236716081885,0.04938982363673222,0.041029713453775395,0.1699373929644291,0.06626506024096385,0.3341700456973676,0.2722644691208756,0.2919243097921621,0.08865384001786797,0.10222359481161211,0.22016513667367563,0.38416936682339753,0.18761987794245857,0.24451374302539852,0.27895855833825794,0.2767330770126995,0.22468371043099375,0.060868302599099755,0.12093722172751559,0.19152655663530258,0.23766911820075803,0.17428897471910113,0.22969651129809968,0.2998393717651258,0.3724374529328089,0.15098437278693166,0.16586396282213775,0.3461961647280729,0.22362932061978544,0.2517430278884462,0.13121557383233984,0.11266648545800488,0.045227853625085725,0.24567009478800245,0.1435579520996474,0.1503830349406789,0.5258039562382585,0.01791799619834805,0.18066087595937314,0.08440866950638938,0.18775889035939566,0.07321740995716555,0.10995737649510864,0.1397994129158513,0.21154491949309812,0.16253327170430815,0.20044185579433618,0.15026361162881088,0.22830646311884717,0.057166238017301856,0.015254137463926027,0.040331262157925554,0.34539569509629386,0.26191438709967213,0.36600539969479984,0.291417366383428,0.00870497731140102,0.33990848485887126,0.1866860676609676,0.245722798923491,0.23694880892042575,0.10776015875094021,0.4077843455048146,0.11759076836476218,0.3587085308056872,0.48775055679287294,0.284594864954985,0.07127835839918432,0.3715353298756344,0.24510684542621736,0.0771382463690156,0.6258217553371738,0.49484845660795457,0.11919373475414044,0.6768690680148411,0.3195350339037779,0.47332018408941484,0.35293888217169156,0.17753734006219096,0.31401911355256223,0.0989097783302258,0.5195973234590109,0.3365051205547939,0.5749055400166838,0.02898142163671118,0.29795056514718665,0.30812594527705217,0.026963223713388725,0.3701570822792543,0.2689968422853765,0.25823375332198917,0.11244451102683181,0.17633082952318746
1,0.15813829988999734,0.029141104294478536,0.03374343026197696,0.11313010598906804,0.008341830677040411,0.08013807869611764,0.04913571646275091,0.13333605016038985,0.09223739368369975,0.2117487091854547,0.152082342550445,0.0217938989224465,0.2187888106925306,0.16406910716443157,0.05435019862923997,0.09712082496805986,0.1198986151416082,0.05694347849869889,0.04539345218471837,0.07031808040635279,0.10003757279729476,0.3309691262367386,0.08083731178846859,0.13372636559632153,0.007674842894790188,0.11428760505591953,0.11825149498862968,0.12401329455754051,0.3571474544635386,0.13377241825490258,0.10569744597249509,0.1435818895376663,0.32330362657725226,0.25673111441612395,0.33868492216239915,0.1028770706190061,0.2907748411788204,0.07088079663630373,0.2549225212629616,0.18137435035959898,0.06500653404965878,0.10159728406055209,0.12612473649030798,0.34349506764728027,0.32448209269662925,0.08649664366077339,0.25938485335237077,0.25433018157476356,0.2314810443321845,0.24185326010421068,0.3822697265011003,0.22988676996424315,0.26548804780876495,0.22979702708820643,0.1112394672465344,0.18668308293331673,0.15845439166510028,0.22056601181480973,0.09309507673566729,0.16981618595056544,0.023380730305330874,0.288248540833678,0.08296792783763468,0.18139942592942712,0.012310713974487025,0.08915259965826089,0.263087084148728,0.1797133211969105,0.2702459316874133,0.26076186650599187,0.12678274215892443,0.10152660864602654,0.16968669628244096,0.4387184168678957,0.01906551587376532,0.4997896099692506,0.23375106679243585,0.20002347693391243,0.2216049072351551,0.0065832387975042535,0.18566091412315128,0.2997017097126228,0.28835063437139563,0.14794728839330967,0.3999296608059229,0.3009581466298027,0.11044188010132283,0.13657064573459718,0.02372045754319197,0.2986328776258753,0.37066658169768035,0.2961351848753555,0.23192166516961085,0.06624529316837009,0.4848525923415791,0.394390771747797,0.10558479907561945,0.4788971106042611,0.17068130448821442,0.29015121630506246,0.4312570693084754,0.12918641994188715,0.3985250959440138,0.15977833022581311,0.38750643946617186,0.36182565922103055,0.341734138083321,0.07430657737317621,0.3041361321574959,0.44355836656125397,0.10431879533303302,0.14005711260052406,0.542870253706037,0.1847695160889433,0.10223375148824777,0.1403412802090137
1,0.09864203618708038,0.069129087344254,0.020096103771389734,0.053925121955997884,0.008663100110349067,0.09114941775359946,0.08538337614838681,0.14979420035047072,0.10827750744719565,0.07379233044852362,0.14681703920103267,0.0748095310365761,0.14634218463540125,0.09955297813217348,0.04809665167852622,0.17646924621281254,0.1780112404951695,0.24948229649368206,0.09765932087338015,0.12466600234569968,0.12345794977769428,0.1502960225692375,0.12459786999632759,0.12329002346746037,0.10171903506993717,0.10475812322149426,0.144164631236138,0.08942667220606564,0.26356439467078585,0.24412697402611178,0.2096577396339572,0.18271593120832133,0.3146121944763081,0.2945792091902149,0.1712914463907228,0.14853240337111304,0.2617166862105846,0.13370556789544827,0.44916695794011413,0.3152396451257284,0.04604326992885146,0.0772206144256456,0.3251066892899378,0.26452722206882695,0.13597261235955055,0.403127068166777,0.20358141471830565,0.3645301648397623,0.16283461592937062,0.4311787072243346,0.2799434140207482,0.2255164878823997,0.2468127490039841,0.23341884856258963,0.12506795324816528,0.06365459343764936,0.16693966327434817,0.1965013509181664,0.0841046933575822,0.3698014513574244,0.023991506219068766,0.2490923296107358,0.08638185918316212,0.2132483113043777,0.04482534404976572,0.14210338547045462,0.1791829745596869,0.40937450290743915,0.050891761368164354,0.3324630113141862,0.22130420482972382,0.2572692252817806,0.11641727067258983,0.06855527416220038,0.10223516969159002,0.15193396989804173,0.41378071239275926,0.32404038032632937,0.14920307707778166,0.008252977878615996,0.37678017514695544,0.31742451800654786,0.4433871587850827,0.19604662949822604,0.10021794881668425,0.373367337210411,0.17827188291584578,0.1671912026066351,0.454537591627565,0.14951650550183396,0.5827173081825134,0.296860186269589,0.2664204841589319,0.35723507261968795,0.09542527956624872,0.29476665320534723,0.20228527410450634,0.6726568987082331,0.2201485308362932,0.26019723865877714,0.16677717539685633,0.28060483254320234,0.40529761456844,0.24329293557074783,0.03996880594508594,0.40158051770018544,0.1301830315520879,0.02658864945887595,0.17252515215501177,0.4188092946514506,0.04067008203161832,0.5424113102861513,0.0752251621634234,0.2793185859319733,0.14771302640604916,0.46361038536903987
1,0.09901187270037552,0.06164221111884132,0.027887452954581546,0.04569186764100856,0.0072285622494447635,0.08782853772039065,0.06416815430835547,0.0988624256996315,0.17246492067557187,0.04258309905738385,0.18537264759834227,0.07825163150705722,0.2503991956946005,0.09778099955700537,0.05514144148077007,0.37746395327614535,0.12177203100319581,0.04166634106697716,0.0694405700808967,0.06550763234243688,0.09545056046089298,0.16192831883021416,0.13293426367976496,0.21300059145631808,0.02418406649097912,0.08043809145655484,0.11545804205620595,0.0935085168259244,0.255229452275214,0.25268064526392825,0.12252093888946335,0.13381034427746402,0.2299920585899585,0.3700446176727012,0.3925621848125319,0.17282766637605346,0.27714134762831333,0.12498047127069196,0.4557264359780962,0.21864664811801146,0.053542906926092634,0.18303372662511133,0.3761118823589901,0.2963239539145059,0.2618065308988764,0.348852462891179,0.19391397465643403,0.22443728558279635,0.12799206836315566,0.33093930432333474,0.26972650110028296,0.15363031386571316,0.2515189243027888,0.24245453859503507,0.11856142973634141,0.07961110072106892,0.1984506323675519,0.3649224939323167,0.1930101484957407,0.2586473643496519,0.035436419369017105,0.23392619146100466,0.07985154096717614,0.20931231845447826,0.037173462752800326,0.07708845785530541,0.17829623287671237,0.37977871648491485,0.08223490221705106,0.3098681127401754,0.19056778655929515,0.1970466543016122,0.05370781700568934,0.23216915012662703,0.02213450678955221,0.4600097103091115,0.27687193999011817,0.37721563563798566,0.09374528633918247,0.0067888542257515585,0.4628284005415503,0.5692906511458712,0.27905132641291813,0.317410035478966,0.0633309459081329,0.21091143102297644,0.12409231635237827,0.19222082345971567,0.33411896987912726,0.10486828942980994,0.1268799388223299,0.41166136857955493,0.19208889184603611,0.11200914470145237,0.09983056590986104,0.27823770619117144,0.1388111439209141,0.4631573138815022,0.24423635776557961,0.17099276791584483,0.2979835406997153,0.31110134067390527,0.32462939273082997,0.12801041019266624,0.1768811068197149,0.3388033223127167,0.34494823102213057,0.39905320480204626,0.6316109800024842,0.3505431046335763,0.052601160106581744,0.22073997474736046,0.13686281829918956,0.139686060073036,0.22073375543062596,0.15702155453951666
1,0.05727724462314608,0.10231800645120488,0.010925248108026251,0.042219305291616875,0.0017320612926205808,0.08369928557383496,0.0,0.10001222572175422,0.1642831147474693,0.046910313654153574,0.07680548950336298,0.06849597814539385,0.10204624756047075,0.051629012121944345,0.026563932422403628,0.17017247672933017,0.060904382323770344,0.24780220209582007,0.06953566809525016,0.09940122928773622,0.09408854655895799,0.28358564787221363,0.25724568490635324,0.10617594871501343,0.06195013176565985,0.04925771513025831,0.12294000393048654,0.061591192355629404,0.13625539035849907,0.3208077465610318,0.19987591769206908,0.28290418301904846,0.25386040765904877,0.1579568182983743,0.07379345628182327,0.08660273176402207,0.224772238186668,0.1918909923311529,0.4446463940347197,0.24080004199695526,0.008305503121823724,0.10994545859305431,0.21199033369324902,0.4322899671176485,0.1832865168539326,0.24847546563297723,0.07305610089832829,0.15663961174797084,0.04305745715499739,0.39721166032953104,0.12181703866708583,0.10195669447755266,0.11364541832669324,0.23209839281672073,0.026739603153030717,0.0842840221931301,0.2027066942348487,0.13923615881302376,0.13108116223009547,0.29016097543006597,0.013220159030065015,0.1325888138241647,0.009991230268103236,0.1779790653306062,0.023284108353052373,0.027057476012542957,0.16028620352250492,0.11316919705190968,0.22777768923032782,0.2994577224342237,0.21913152675483621,0.22094449992866314,0.10250565037799081,0.10595441427645917,0.06273489584316984,0.4393267519016021,0.22108431029061673,0.2389364948937669,0.2360098546935492,0.0022848128190584233,0.27349145687306126,0.20053837759185159,0.20343137254901966,0.2672072985301571,0.1493064914861337,0.31039660596815716,0.037292428933295804,0.08453050947867298,0.22481458256751788,0.2730910303434478,0.3765294417537599,0.11984830740059114,0.5103407742550762,0.026412049488972557,0.486140291426635,0.4327710643761714,0.4849403004236743,0.7033770929462588,0.05586051017113337,0.34500986193293887,0.13920199695775967,0.3169827190701942,0.29866807133719614,0.3219779366065879,0.32817511932579857,0.36529312152245785,0.28577457186319244,0.020111662701632314,0.1663395851447025,0.30214491956551637,0.011161049473901095,0.3090846144446908,0.12495527867220434,0.2740684090778732,0.22171934998068235,0.26240202482037883
